lambda,theta
0.53905774,0.40710239
0.81321065,0.36335358
0.4156937,0.61544917
0.35730518,0.81629104
1.0877682,0.28647796
0.50729686,0.59460761
0.49693687,0.65576862
0.47543191,0.82924258
0.47662433,0.79562164
0.56030031,0.38768303
0.57690808,0.38360263
0.84425522,0.39055609
0.63327182,0.29414802
0.68359834,0.50523183
0.65741571,0.32039426
0.54078595,0.67545089
0.4507075,0.85650285
0.47158327,0.41561081
0.72264955,0.33104278
0.51584238,0.52227954
0.32134929,0.67979064
0.73477039,0.79202611
0.73201164,0.74686583
0.76661863,0.60267539
0.39998734,0.65272974
0.52615879,0.45430624
0.5202016,0.49335992
0.60394741,0.51818025
0.46836985,0.39423267
0.42777353,0.89041402
0.43920254,0.90331359
0.537519,0.31681124
0.4982904,0.80987698
0.32971184,0.72727027
0.65863337,0.3465311
0.49721549,0.46330612
0.86997378,0.28936482
0.6083285,0.58422089
0.39280153,0.43201278
0.39183619,0.59460546
0.71432894,0.3482761
0.79130343,0.34002217
0.58316937,0.58005012
0.73033128,0.55503178
1.1221168,0.74338751
0.95125946,0.68749269
0.4866081,0.55898115
0.36425766,0.41499696
1.0438656,0.71897209
0.44694943,0.42835614
0.61917308,0.65166753
0.46999827,0.46208207
0.53571067,0.56814648
0.41053304,0.80736867
0.37319438,0.81485488
0.49588497,0.83920521
0.54447141,0.61846511
0.38067,0.60920822
0.68921014,0.54414431
0.70606293,0.33954368
0.52735655,0.49855891
0.86045128,0.38608481
0.35104103,0.73789672
0.55531463,0.80796704
0.83171595,0.91388769
0.25854432,0.54413945
1.4449697,0.78302213
0.42994689,0.81778898
0.53709544,0.48817571
0.64880384,0.48923573
0.66177631,0.46574368
1.2595129,0.27394515
0.37824563,0.81927838
0.56787417,0.37404146
0.6945858,0.55952553
0.44672701,0.43194302
0.76528336,0.4122509
0.36246899,0.70561369
0.78754274,0.44538122
0.48273599,0.44573645
0.41262564,0.8894465
0.34612103,0.81454029
0.57444556,0.35725024
0.49901837,0.51513737
0.52662914,0.45813269
0.56801939,0.56443252
0.47443026,0.42621683
0.29578312,0.72704773
0.37947181,0.66127681
0.33845714,0.63150628
0.48219824,0.77654168
0.46733511,0.53863785
0.31627479,0.46597926
0.94779325,0.4509398
0.46041416,0.37779581
0.5383497,0.70118678
0.52143141,0.45638649
0.42099581,0.67540124
0.66720709,0.38108206
0.65716318,0.46209522
0.82855422,0.36718358
0.63158074,0.48989574
0.40027688,0.49523594
0.65684591,0.44898534
0.6856192,0.3358762
0.49340856,0.40993368
0.48899599,0.55432417
0.47199012,0.36619184
0.49521296,0.78979734
0.66095144,0.28750842
0.75674704,0.44977027
0.73279438,0.63597297
1.1793548,0.6209984
0.74507429,0.17632233
1.0399511,0.44306298
0.28619879,0.57892001
1.2082523,0.73621174
0.40411743,0.83686113
0.43275624,0.56836371
0.81858473,0.37033145
0.62844047,0.29971424
0.80815267,0.47226962
0.53972997,0.49656122
0.47590077,0.57646903
0.59465312,0.46455285
0.64858664,0.41335443
0.46055059,0.65896411
0.67352165,0.47924562
0.81794598,0.51073414
0.43083185,0.30785239
0.67688799,0.45266549
0.63067342,0.27837633
0.42709829,0.54491787
0.83160303,0.41155378
0.57767677,0.3589128
0.76289497,0.49994166
0.48057139,0.48460215
0.54355711,0.75327621
0.43447455,0.78787862
0.51034563,0.74057052
0.84509586,0.23778535
0.50997527,0.58702891
0.5287116,0.52273645
0.49846973,0.3508023
0.63637699,0.66710363
0.50009827,0.54836724
0.35229064,0.61459496
0.35888479,0.53078955
0.3046563,0.65838901
0.56551961,0.6350621
0.36492032,0.52582152
0.56528003,0.7094752
0.53293149,0.49040104
0.33142684,0.62804579
0.30530093,0.70000477
0.98180346,0.1849172
0.60333804,0.63896205
0.56535579,0.68455068
0.56424094,0.66783469
0.49502959,0.69184412
0.60495735,0.40064128
0.99300976,0.40576638
0.33114412,0.566056
0.45991484,0.50201987
0.51833351,0.34324148
0.58886392,0.58889267
0.56216498,0.32768728
0.44804377,0.61282755
0.52557379,0.35879733
0.58701624,0.45822107
0.64963783,0.34133483
0.84736412,0.50984852
0.39572078,0.45098892
0.41703986,0.41494394
0.38283056,0.81238301
0.85637303,0.50642273
0.39397875,0.64387126
0.49197847,0.58848123
0.6139082,0.35341487
0.34229865,0.61918826
0.30793288,0.42797666
0.62285223,0.33877507
0.64284687,0.61221268
0.43450446,0.39702498
0.5547962,0.59804595
0.40413222,0.36659159
0.41194134,0.50493078
0.92988442,0.38461482
0.45337037,0.5292073
0.79807386,0.70112223
0.44001386,0.55385873
0.87687872,0.44915408
0.71135231,0.3149292
0.69541821,0.31490291
0.73978425,0.57991538
0.32022548,0.42372936
0.91466078,0.28872486
0.32307619,0.77596937
0.90348607,0.3614294
0.45604285,0.82041794
0.65573123,0.31429859
0.69701212,0.6661798
0.35585101,0.58868181
0.55871944,0.71396833
0.66298575,0.35578473
0.7689503,0.38275671
0.49361956,0.47850254
0.92761464,0.30370917
1.0295741,0.4003022
0.39744346,0.68693455
0.36535143,0.79164543
0.78338337,0.27080683
0.72713877,0.50299366
0.51852744,0.38808363
0.5455149,0.9225192
0.7570439,0.40964718
0.58282723,0.36324328
0.4192624,0.74602446
0.44117247,0.62613183
0.37988616,0.6069447
0.98668863,0.34044715
0.34655892,0.77698097
0.52129766,0.72664877
0.47962674,0.47159999
0.72094968,0.78173757
0.33381799,0.58965496
0.88101225,0.29938538
0.38121695,0.5963449
0.88155263,0.60487782
0.35757908,0.55497701
0.4980142,0.60235892
0.44875639,0.62097173
0.45240752,0.86870552
0.80918148,0.46169533
0.36078561,0.52020375
1.0984908,0.22652618
2.0440907,0.25128451
2.1023711,0.23321373
0.64811155,0.35979609
0.47923681,0.47013903
0.40311481,0.65868263
0.67599883,0.49488987
0.62381867,0.47057573
0.62254744,0.7200063
0.53022206,0.63622759
0.73895908,0.53723399
0.63282688,0.41166787
0.59076622,0.64029236
0.52455461,0.86757932
0.68424982,0.32093601
0.72426879,0.35161645
1.1553719,0.3073862
1.1785197,0.27108649
0.91216166,0.20611836
0.62225303,0.46646817
0.31079711,0.52595643
0.73903352,0.35810293
0.58068811,0.52511016
0.53102352,0.29099085
0.31967452,0.75312841
0.55757032,0.52069248
1.0770009,0.42349535
0.37114092,0.64205415
0.55519502,0.50507726
0.52350971,0.39500272
0.47079181,0.5331286
0.53926383,0.56383927
0.63537049,0.32051571
0.68511107,0.545231
0.7107684,0.48396839
0.60731314,0.22442892
0.63887547,0.65135278
0.48093726,0.54516133
0.54570782,0.70030135
0.71925184,0.29602029
0.45413143,0.60663031
0.53310694,0.53405396
0.80469365,0.32495736
0.44804682,0.77508588
0.71408976,0.40304792
0.49599201,0.54327291
0.33405453,0.70677668
0.50392131,0.38058707
0.45953556,0.71329685
0.3998539,0.80652373
0.72426079,0.56064182
0.62993192,0.56411191
0.58545331,0.61102136
0.40613094,0.62967143
0.45676315,0.6700526
0.67870694,0.58787207
0.77137099,0.27958235
0.36788519,0.73308777
0.49333367,0.33776965
0.45869307,0.55785307
0.48125459,0.52977844
0.30907376,0.73511064
0.33582239,0.78433942
0.39941667,0.51312493
0.49905712,0.77790003
0.3608301,0.56796464
0.34669531,0.76305149
0.75313424,0.56744977
0.7205438,0.35685358
0.74582702,0.22225381
0.4667358,0.49224603
0.52708128,0.5261346
0.58828677,0.36092993
0.72460592,0.24852874
0.47266998,0.52569103
0.41183503,0.56379939
0.56468634,0.55590661
0.52211151,0.38655283
0.48639018,0.5724534
0.59249227,0.32773497
0.39249068,0.72260053
0.32800396,0.96258574
0.31810751,0.96558715
0.3436457,0.95965781
0.96294358,0.17151865
1.1100059,0.61146107
0.65088364,0.43771441
0.4128979,0.68552446
0.38768567,0.63811543
0.47611149,0.68418186
0.53557979,0.34742011
0.65383538,0.50509739
0.52384869,0.58472255
0.83078357,0.2098398
0.56201345,0.46113161
0.49577332,0.22590382
0.45172797,0.75320515
0.45008466,0.61637842
0.4743838,0.80131783
0.40213565,0.33576548
0.52906318,0.85101673
0.56286677,0.58246199
0.68925093,0.52599862
0.38068345,0.48631686
0.4881176,0.57099037
0.513645,0.49091203
0.26201072,0.93599589
0.42693437,0.8838086
0.31654091,0.66400187
0.81902747,0.4092288
0.72311453,0.41760318
0.54057994,0.42732303
0.62671508,0.55911688
0.86168423,0.35306111
0.38512564,0.60847998
0.51144489,0.41679671
0.55050374,0.53677852
0.40192345,0.83829904
0.42927655,0.64600774
0.51893037,0.42040843
0.4515794,0.53413553
0.39531363,0.48551881
0.67200583,0.35878259
0.3752034,0.71984876
0.83207277,0.40770369
0.43011009,0.6389495
0.68769862,0.24690564
0.46327865,0.77393641
0.66560079,0.36457992
0.55810063,0.56459468
0.52128615,0.56203125
0.59043475,0.25217386
0.56118018,0.38344075
0.64436407,0.29538843
0.74851426,0.30489022
0.51228179,0.66694914
0.370056,0.75885901
0.35181333,0.58504113
0.66523898,0.7058815
0.57444994,0.36460107
0.76686421,0.52292268
0.28478082,0.69977611
0.4023522,0.82644651
0.66167368,0.48861158
0.68972327,0.51761615
0.70270068,0.56935024
0.30242015,0.65588374
0.88346937,0.35522397
1.2065939,0.25018239
0.68450348,0.32219969
0.35412192,0.66372703
0.43520451,0.76152331
0.43812275,0.69176223
0.33445176,0.69288802
1.3020013,0.33319983
0.3863708,0.45274885
0.68420259,0.64908458
0.41733123,0.52940857
0.41802587,0.55307002
0.47546441,0.72521974
0.57249558,0.7926743
0.5015262,0.32299001
0.57764689,0.87527672
0.40718435,0.49332096
0.61209094,0.4661894
0.46342123,0.49855797
0.67598588,0.56628008
0.47178116,0.46994333
0.58052098,0.47605307
0.5079367,0.63509392
0.49709492,0.26852616
0.51905099,0.77673522
0.69193277,0.64236237
0.54877725,0.71837262
0.75277602,0.71821362
0.46036582,0.52270358
0.69521333,0.76746187
0.46415915,0.41188368
0.38187866,0.41595376
0.68899421,0.77983713
0.75640255,0.83879787
0.61897636,0.67034034
0.52898336,0.67579779
0.46654535,0.41070087
0.64255523,0.31729954
0.84815822,0.38142645
0.76395999,0.27897471
0.54324624,0.54722329
0.50126469,0.48953198
0.35831501,0.50034112
0.4068587,0.62511339
0.61812947,0.3864807
0.34718769,0.45201672
0.53876786,0.38249109
0.43591009,0.428109
0.47793366,0.70991235
0.5122391,0.49286336
0.42139635,0.63907043
0.5082232,0.60770414
0.54015072,0.62228615
0.44778039,0.65829363
0.31725938,0.48161019
0.44332316,0.7718669
0.2265566,0.83794275
0.64503676,0.7240113
0.51345506,0.25484064
0.5177824,0.2861173
0.50675404,0.34286143
0.34084956,0.79905745
0.42784515,0.76993242
0.40709853,0.9423224
0.62502417,0.69148801
0.38491355,0.4277187
0.47450348,0.44378462
0.27608545,0.45006445
0.39883577,0.89144476
0.36483374,0.88023564
0.53188604,0.40668888
0.5088439,0.85944513
0.47960881,0.39331815
0.56228914,0.84345674
0.58284927,0.38146979
0.58418577,0.56415654
0.50707141,0.6177579
0.49878413,0.39028319
0.5428321,0.74022038
0.73066828,0.53351589
0.81732203,0.31131403
0.66161155,0.58707137
0.53970257,0.70122201
0.64826151,0.4151126
0.49043476,0.70248125
0.44480567,0.43258338
0.52423972,0.67104382
0.49987789,0.52860323
0.46908073,0.6338974
0.75086625,0.15367039
0.62372085,0.43396722
0.74852249,0.27118541
0.65080575,0.63901084
0.29479661,0.48624419
0.57669581,0.80931459
0.30565,0.45884158
0.68114787,0.71699252
0.42616954,0.57216723
0.51362187,0.56926749
0.32774169,0.76700036
0.480736,0.8439792
0.41091997,0.33088173
0.67372992,0.73475878
0.62534199,0.64559194
1.0816319,0.4060609
1.11371,0.15348697
1.1493726,0.35488204
0.77050374,0.33394453
0.33630868,0.80128293
0.5892383,0.33311436
0.46760234,0.5933033
0.44531584,0.62890064
0.46987369,0.70633639
0.3578902,0.24113891
0.67286191,0.72948536
0.76369647,0.46034779
0.73313215,0.42957988
0.72524026,0.3056592
0.64160623,0.6111675
0.79763014,0.87927233
0.28623413,0.91476433
0.39021563,0.85883834
0.44324113,0.68220707
0.45167931,0.4085575
0.41396476,0.41632817
0.59612652,0.56039114
0.57361431,0.45422814
0.41740404,0.53203103
0.48396768,0.41699056
0.41754429,0.52347152
0.42174915,0.6777837
0.99461788,0.17541755
1.0070728,0.35932067
0.53877929,0.28525706
0.38108456,0.8284244
0.48517999,0.73794399
0.58310538,0.48812529
0.309513,0.80992216
0.46800109,0.72783607
0.94483788,0.47531641
0.59849527,0.93319101
0.30491856,0.85314276
0.43272539,0.93238895
0.54401024,0.23824948
0.74254488,0.58338033
0.58298176,0.40263051
0.82418557,0.66115629
0.62439165,0.41852441
0.70299739,0.51898853
0.57403633,0.4435565
0.41104636,0.35945491
0.70383064,0.67620935
0.59451971,0.21124206
0.36155739,0.63058621
0.5930201,0.58092103
0.61136474,0.50712923
0.58654611,0.42256738
0.58605742,0.64316854
0.79993471,0.90613387
0.78988058,0.81591745
0.67931754,0.31801622
0.55974271,0.64714014
0.34447092,0.70785412
0.68915611,0.26379713
0.6517885,0.36278869
0.52203022,0.34152164
0.47094806,0.57733653
1.0214374,0.35294019
0.67224176,0.45223318
0.74935576,0.2593265
0.65888371,0.4033109
0.66358923,0.2969356
0.92637152,0.2430226
0.65198317,0.41438751
0.61217935,0.49396402
0.31239634,0.88024319
0.56406783,0.92988102
0.48715537,0.39415645
0.41204072,0.96915726
0.50912342,0.84768774
0.64143011,0.35178557
0.41669894,0.78892907
0.46742625,0.57464931
0.51920106,0.59852661
0.59378425,0.68383194
0.44872367,0.49670022
0.45369204,0.60021704
0.4868251,0.43713192
0.4092369,0.49642718
0.86158378,0.28135647
0.44796113,0.66911698
0.54786009,0.42021225
0.43021144,0.43013185
0.53790179,0.71158272
0.5860526,0.40679138
0.60782908,0.43520014
0.6116366,0.61917657
0.90873325,0.57066113
0.65869931,0.23499521
0.85229986,0.55190685
0.36181818,0.65397195
0.36910325,0.83883542
0.52078743,0.27011451
0.5958325,0.48293459
0.50794209,0.47704656
0.4478261,0.62988743
0.86455248,0.53177827
0.42889077,0.52179636
0.57657688,0.25337094
0.48090556,0.78485002
0.47000744,0.50801045
0.50711167,0.40263275
0.81366292,0.38773179
0.7458746,0.28544314
0.8474479,0.36533495
0.90305092,0.33814184
0.66866081,0.37292922
0.60023539,0.5329153
0.70707858,0.38880672
0.75451478,0.35378054
1.725889,0.19150267
0.28758474,0.7190625
0.39313075,0.8208887
0.37156508,0.56477625
0.56362402,0.69060547
0.83004881,0.20392048
0.40537616,0.60950866
0.68760275,0.47572927
0.58160403,0.60524975
0.5373939,0.70142082
0.44608133,0.4159929
0.66158558,0.32463009
0.68188712,0.302627
0.72130158,0.32136118
0.90005748,0.34061702
0.67124133,0.80428561
0.28225874,0.52858565
1.2538542,0.24516273
0.4851563,0.49856184
0.57140345,0.48880227
0.46917505,0.65881996
0.45304107,0.66207862
0.54573207,0.57237722
0.64585219,0.80797739
0.54239793,0.23715818
0.56903214,0.84297093
0.44347051,0.58660728
0.58622482,0.45492394
0.57747116,0.40054707
0.7277771,0.39805208
1.0072984,0.3359389
0.67652395,0.55795812
0.45358138,0.44726093
1.1219092,0.38277106
0.61392813,0.26711948
0.40949893,0.65225121
0.54309952,0.36730761
0.55945689,0.71562854
0.38922334,0.34127967
0.37657956,0.67992886
0.41277837,0.52957609
0.39897887,0.59977251
0.51625011,0.62097471
0.5293852,0.40759763
0.60744179,0.57120724
0.48532294,0.52109115
0.62087998,0.43055141
0.50647248,0.36715189
0.44616556,0.60703901
0.38472745,0.55336871
0.63675397,0.39703453
0.71048353,0.38047112
0.7531519,0.38323434
0.58461972,0.49303629
0.69619382,0.450914
0.58413366,0.59194252
0.54315647,0.31717685
0.55127214,0.3711559
0.5943819,0.2907625
0.49783062,0.81087188
0.49082659,0.72631194
0.44832464,0.30947087
0.5753504,0.52475941
0.46009188,0.36819019
0.38910558,0.63666814
0.42810958,0.53945158
0.44922291,0.95187583
0.30264162,0.82316589
0.45809013,0.8937669
0.42359192,0.80318229
0.4324094,0.2814624
0.51434194,0.94716658
0.46497354,0.54739288
0.5169348,0.53680111
0.74225139,0.36804944
0.87251755,0.38729886
0.36499392,0.44352276
0.81208938,0.52884868
0.42529049,0.38113894
0.4791635,0.60939361
0.55885267,0.42004658
0.58675063,0.79374017
0.460266,0.35410148
0.8533487,0.47761011
0.57513178,0.27396044
0.61952779,0.46852034
0.93265003,0.29316427
0.44512209,0.55798889
0.89206015,0.46570415
0.53597086,0.33781558
0.50310606,0.8563609
0.46935722,0.73468459
0.44464043,0.63468264
0.74774674,0.32047621
0.82295261,0.53302199
0.28636915,0.81047187
0.72237058,0.53993471
0.76446173,0.53418284
0.39007699,0.48756403
0.41889522,0.70481168
0.53661468,0.66137043
0.49798785,0.45365076
0.42321433,0.32042068
0.71853005,0.66459134
0.77219645,0.70004773
0.92238013,0.65690004
0.45650082,0.37552706
0.53073364,0.40129394
0.70849323,0.38625702
0.42992325,0.57542784
0.61350392,0.40632702
0.46358932,0.58174626
0.69022019,0.61196454
0.56829248,0.60603335
0.52136435,0.44555019
0.87709453,0.43142577
0.79191127,0.40126758
0.54779337,0.40719164
0.53620311,0.51872677
0.41002447,0.36275234
0.69775243,0.56819848
0.38875136,0.36619127
0.27646025,0.76813014
0.93489706,0.19743021
0.65522909,0.63978973
0.7205266,0.29958677
1.1512833,0.18837
0.30639615,0.83458994
0.74019587,0.26225229
0.57314194,0.44592759
0.41196679,0.35825967
0.71988547,0.7123988
0.59895807,0.22217868
0.77717527,0.76079423
0.55122607,0.77534288
0.376593,0.42780752
0.49553484,0.74928575
0.42464754,0.47234745
0.42469641,0.59118316
0.48881103,0.71651027
0.49253512,0.52761067
0.53123601,0.37751501
0.58046827,0.50720118
0.47028592,0.45714226
0.65003857,0.43023345
0.46343178,0.769754
0.35805106,0.5311518
0.50006439,0.67797173
0.57178526,0.54563729
0.49764714,0.57863758
0.45935171,0.4990982
0.40753006,0.6770541
0.95528935,0.54844559
0.60492563,0.52605046
0.3152759,0.65820553
0.53440665,0.62437876
0.44685402,0.72236455
0.6464946,0.44492261
0.24247747,0.70741066
0.78311363,0.27848535
0.91428033,0.3675209
0.37121654,0.52795313
0.93597494,0.42008132
0.58493751,0.65831281
0.73867049,0.2737536
0.27433281,0.7175581
0.40421732,0.66416872
0.61934927,0.39606475
0.58133193,0.39549929
0.48346977,0.53198876
0.41951171,0.75636663
0.47087264,0.70739909
0.55033121,0.41221263
0.5911497,0.61924683
0.34202393,0.71911805
0.90920882,0.28885801
0.71176392,0.55080765
0.63995871,0.37149908
0.57917504,0.52423847
0.50821363,0.53597737
0.4251105,0.63584942
0.56501588,0.52591496
0.90644417,0.3459238
0.48136431,0.6754577
0.44440273,0.53068736
0.51334642,0.4073146
0.58657617,0.42626525
0.46302043,0.60688307
0.60416621,0.49894662
0.54020492,0.33934288
0.90126726,0.44993901
0.96996585,0.20512427
1.1904712,0.32049212
0.90153689,0.23861617
0.98471789,0.38635497
0.98631453,0.48870855
0.47682078,0.6453938
0.60703429,0.58450055
0.341417,0.62297501
0.58157936,0.55474167
0.5996459,0.4856135
0.70017759,0.41273021
0.46778859,0.4249867
0.67018439,0.42581038
0.39694722,0.74621233
0.47697886,0.44368142
0.53779209,0.65664901
0.79969786,0.44371453
0.43536158,0.60608511
0.70774259,0.64596563
0.34342704,0.51548561
0.79779765,0.53868313
0.4013957,0.61264467
0.61218259,0.70595461
0.64052016,0.28986823
0.7878331,0.45513808
0.62863828,0.24653928
0.6370792,0.54310416
0.42531537,0.56466924
0.47767184,0.50700648
0.53088036,0.50624411
0.645841,0.63701892
0.51315468,0.60728291
0.45311816,0.40381474
0.47026477,0.53298898
0.5350741,0.48893899
0.47488306,0.56520185
0.60065761,0.4158137
0.77982892,0.52544678
0.44138288,0.498572
0.40159236,0.61472063
0.62677899,0.22146647
1.0206604,0.52084797
0.80026068,0.48608404
0.39788384,0.6273525
0.79228996,0.40726514
0.43721121,0.45306825
0.82233427,0.3296667
0.44269346,0.54767255
0.63164655,0.27500975
0.7605763,0.27225185
0.81763628,0.39746443
0.49152638,0.28467388
0.65020926,0.45275189
0.35779881,0.48064531
0.34551684,0.50034923
0.33356589,0.55734166
0.40220235,0.67877682
0.6320881,0.62881994
1.0206962,0.38847002
0.96266463,0.38172912
0.55911193,0.34762154
0.53132684,0.57196209
0.45923544,0.56021098
0.80501682,0.28384538
0.43614419,0.83590946
0.42077226,0.71440315
0.44818708,0.44849826
0.41535502,0.49338681
0.58679057,0.61602
0.45025124,0.51359463
0.62906944,0.56537853
0.43658047,0.62953715
0.67653511,0.76760701
0.41996931,0.4466208
0.50230388,0.44692202
0.7444819,0.41864413
0.29271677,0.73161205
0.76917672,0.24204122
0.49788089,0.73359835
0.4443981,0.34508179
0.77524971,0.68277609
0.77521354,0.14962983
0.47533581,0.67674194
0.46828072,0.79929235
0.69571172,0.47046771
0.37632451,0.53592093
0.67359016,0.42677167
0.62127366,0.35216091
0.30083134,0.85610725
0.89809634,0.66367303
0.88615044,0.15888993
0.83567667,0.6382767
0.87227618,0.74555577
0.62140832,0.32207243
1.0276537,0.33583905
0.49931145,0.64085208
0.51461549,0.40884701
0.34680524,0.82685373
0.8422791,0.32326602
0.98471409,0.59498379
0.582768,0.54302624
1.0115867,0.22812214
0.47281983,0.69502891
0.48762211,0.86661171
0.44441346,0.75758251
0.61940104,0.3162483
0.76826084,0.56098069
0.57673628,0.45507045
0.72213513,0.39604852
0.46362736,0.69189739
0.3267764,0.81792798
0.67257551,0.33464207
0.6198051,0.45162698
0.58826961,0.4584733
0.58881938,0.56668658
0.61256204,0.5610848
0.6028504,0.25702897
0.38766623,0.80284737
0.34158624,0.86995987
0.37511484,0.83035386
0.92995758,0.18912733
0.65544932,0.79069856
0.58033607,0.65182722
0.55826422,0.70378236
0.34885663,0.75365105
0.94826118,0.37441608
0.31730329,0.58925565
1.0341671,0.57230641
0.59854392,0.25806458
0.3770502,0.94717968
0.26434968,0.81292015
0.63396235,0.43560065
0.4983801,0.69619757
0.40471588,0.88476232
0.43764717,0.63236863
1.030064,0.34785453
0.37140247,0.61185977
0.42022034,0.43274425
0.74039793,0.6486303
0.91525949,0.61670539
0.91996416,0.50202285
0.43213824,0.41310735
0.46116109,0.95273976
0.42809925,0.92287816
0.93744798,0.51744497
0.54670161,0.43471041
0.54072238,0.47096348
0.47375786,0.54618227
0.51860262,0.59868336
0.69745006,0.40548919
0.68234311,0.39940137
0.55704402,0.47333119
0.43185276,0.70390604
0.5444872,0.65256967
0.40539158,0.51697757
0.52007781,0.58674678
0.46433298,0.49152076
0.47419208,0.59169316
0.53924853,0.54301605
0.36164035,0.41874686
0.52409442,0.61276936
0.46227086,0.70330894
0.61515412,0.38467985
0.6405358,0.37074857
0.48070941,0.51286528
0.37684179,0.61924811
0.37114996,0.77096405
0.570308,0.54242635
0.77069,0.49071128
0.71627416,0.41500915
0.44843355,0.40043144
0.66523232,0.78268879
0.73310006,0.43686968
0.32768872,0.57763472
0.60937678,0.7012176
0.46653209,0.38968255
0.43457598,0.81900472
0.818538,0.32142826
0.39959613,0.62782643
0.92274652,0.35871603
0.51824539,0.46374022
0.72205683,0.37916288
0.76796732,0.47673819
0.80402628,0.25682105
0.64242536,0.43773709
0.51860711,0.62146441
0.6539638,0.32602998
0.34221905,0.60793102
0.37937508,0.46188427
0.70335133,0.49275531
0.47927608,0.59504273
0.77541084,0.68889039
0.89580859,0.33276282
0.7912064,0.47767014
0.52973123,0.42337384
0.38979385,0.64049113
0.40577649,0.69289054
0.40781663,0.75296218
0.43950366,0.42462352
0.81695135,0.23486371
0.71235425,0.45029762
0.53774835,0.80744588
0.67481269,0.26751007
0.29678902,0.52949061
0.60415167,0.82468502
0.4839579,0.36851307
0.64120204,0.4985143
0.48111557,0.40917223
0.66101028,0.57515169
0.61168706,0.40236258
0.48863879,0.40843417
0.54233912,0.6136314
0.39924298,0.45605474
0.53570138,0.58207725
0.6241483,0.27102588
0.39949124,0.83364097
0.50654218,0.61442487
0.61021277,0.40601743
0.42996321,0.74445007
0.40000393,0.79765877
0.54936159,0.36580244
0.58539159,0.47321254
0.56820539,0.5057522
0.61758496,0.48009065
0.44886468,0.77006772
0.41937431,0.4624451
0.50030723,0.43725823
0.51429616,0.24693987
0.48368601,0.39597855
0.74034737,0.2774226
0.63060093,0.55301686
0.34197738,0.66636508
0.46237493,0.84992081
0.64452553,0.3831827
0.52636787,0.79172715
0.34057651,0.82188914
0.56045805,0.92542376
0.38045062,0.70695338
1.4139251,0.20303371
0.24860474,0.88886974
1.04746,0.16843174
0.67094758,0.41532454
0.37083724,0.48949378
0.62892396,0.35380879
0.62420885,0.36562958
0.87152117,0.55081187
0.80106603,0.3156205
0.79010272,0.35265738
0.48412383,0.35415332
0.65740705,0.57832117
0.72198219,0.43028203
0.33144314,0.57844926
0.62811924,0.50163441
0.45415752,0.60233251
0.44753115,0.60497534
0.42630042,0.51031969
0.36112713,0.48851682
0.52818058,0.76671608
0.64714565,0.45576186
0.52934489,0.89384914
0.89587301,0.27424181
0.36082959,0.63988365
0.61162754,0.61790482
0.39206693,0.40096032
0.37727329,0.67319264
0.43305152,0.45116424
0.45995672,0.43707421
0.43283558,0.48024601
0.50098914,0.41181499
0.44471796,0.6097369
0.67449099,0.36975605
0.55371465,0.69999343
0.27831436,0.63422993
0.71926987,0.32914886
0.39547537,0.70116971
0.62518271,0.34600364
0.65707388,0.3066076
0.69450437,0.52714736
0.39193541,0.5817934
0.55426807,0.37919245
0.39559448,0.79332278
0.71977162,0.44211399
0.51046053,0.32967141
1.0797308,0.46499405
0.98895218,0.51802622
0.4676809,0.42548109
1.2024694,0.44758551
0.65535883,0.44780425
0.47540948,0.71656318
0.55420054,0.68801495
0.50889398,0.38831065
0.48630665,0.58223579
0.30581977,0.90189726
0.42418924,0.48527108
0.45245591,0.62537624
0.48169164,0.44454473
0.37910529,0.52616959
0.67142709,0.39248535
0.69993087,0.39445842
0.6807514,0.58884102
0.53140933,0.29927358
0.51963801,0.66471323
0.63684923,0.83536845
0.47059303,0.75517013
0.68833513,0.52084082
0.50210773,0.62665242
0.41398437,0.61837118
0.52469437,0.31915182
0.6210782,0.55711313
0.4703052,0.41452428
0.37660274,0.7857784
0.41343389,0.7537694
0.50985386,0.38323444
0.69959203,0.82164631
0.380293,0.74839809
0.43191949,0.58997888
0.74194408,0.539479
0.76130642,0.24035715
0.67374664,0.5314564
0.64139047,0.59347781
0.45675993,0.43416435
0.75503095,0.60460442
0.4500483,0.56440365
0.52118725,0.39735577
0.49711754,0.31307418
0.52719749,0.40467198
0.50481813,0.56978231
0.49520998,0.37345649
0.4898356,0.46569552
0.63801802,0.48257542
0.89416698,0.22567093
0.94349221,0.16846341
0.54781961,0.66031914
0.62082219,0.74728323
0.41031466,0.81296647
0.75515538,0.31543572
0.57656258,0.4309771
0.51583413,0.54071513
0.54926009,0.55179557
0.38569702,0.76819134
0.98436038,0.32377743
0.79988676,0.35056227
0.96392243,0.35191159
0.41028329,0.33985273
0.77099804,0.64878425
0.57458337,0.47221722
0.5392069,0.53444472
0.78092782,0.28826893
0.35206037,0.66577824
0.46339482,0.3633707
0.49159134,0.35997197
0.56813324,0.42499551
0.46561945,0.59513478
0.47490754,0.61782946
0.4620613,0.26647325
0.40914095,0.95778426
0.44402194,0.77642184
0.82000685,0.366442
0.585759,0.42121661
0.53660953,0.45645707
0.89157491,0.28474355
0.97872133,0.2817355
0.43780545,0.41081897
0.6703539,0.36197723
0.46633799,0.76335464
0.25504651,0.73464986
0.77568745,0.68458923
0.3526866,0.31054448
1.591092,0.77424104
0.53806853,0.40149999
0.61443774,0.6134749
0.48905846,0.60629456
0.5454948,0.37951792
0.59384083,0.55224886
0.35319498,0.60115408
