lambda,theta
0.40027385,0.4975021
0.64402352,0.53449704
0.27050862,0.49414761
0.307185,0.61055356
0.21627726,0.80625679
0.28771963,0.77359985
0.3745684,0.84505025
0.32222024,0.83600995
0.44487399,0.52806445
0.44725558,0.4334846
0.41913906,0.5992687
0.34948106,0.62369919
0.64442829,0.70894453
0.48181457,0.84999868
0.45561844,0.49454403
0.51379236,0.2602709
0.57751118,0.78821405
0.32618044,0.73367223
0.41257917,0.73274155
0.46484367,0.45688225
0.38413296,0.79039184
0.35087921,0.89937339
0.30001118,0.9374437
0.35569813,0.96313388
0.44410071,0.95492033
0.38289104,0.64354497
0.43763392,0.59519546
0.4777168,0.55341961
0.35746744,0.7323655
0.36299373,0.61627137
0.66903656,0.41099823
0.42584368,0.39073154
0.29521559,0.71892408
0.80840083,0.2850053
0.67369027,0.61415497
0.68957778,0.25202515
0.31370962,0.72347593
0.30041808,0.77151935
0.63045261,0.3306945
0.61491131,0.61352168
0.34218367,0.6906176
0.46679783,0.52808623
0.38229964,0.48734665
0.5264851,0.58999448
0.3738571,0.4218297
0.48494915,0.90115229
0.63621271,0.93041415
0.37650211,0.66155127
0.49238532,0.28778439
0.26870413,0.74740543
0.3808075,0.74960573
0.3890112,0.51136058
0.32535023,0.67824971
0.46402057,0.63367556
0.36282865,0.75979071
0.50908589,0.39763187
0.44062101,0.8188178
0.44859227,0.42988509
0.40972461,0.55587793
0.63218383,0.45802232
0.53139239,0.48206291
0.37889518,0.65944067
0.435766,0.7971837
1.0337716,0.34103955
0.5368079,0.5325971
0.44103743,0.52704828
0.50901609,0.65672857
0.5435911,0.30468744
0.41823709,0.72357659
0.47104367,0.78716382
0.46139863,0.77925412
0.41072643,0.42311496
0.35857758,0.52738372
0.35379327,0.73008673
0.85550382,0.41728112
0.4138998,0.45226161
0.406295,0.40366923
0.5414575,0.51727304
0.4321348,0.37834957
0.46303855,0.74153917
0.61688418,0.75887923
0.46394846,0.50911644
0.64367647,0.78026825
0.63141355,0.8154154
0.293093,0.74391706
0.3439607,0.7283533
0.35170921,0.60231728
0.69013707,0.52088994
0.67149881,0.23788965
0.46944611,0.69433863
0.49253637,0.49305955
0.68530983,0.46404663
0.74664545,0.27854554
0.79179515,0.34712041
0.72267697,0.31614294
0.49296492,0.44741538
0.40284819,0.55756752
0.45492381,0.63395786
0.40868721,0.41341797
0.52257005,0.41662326
0.8754004,0.41967262
0.33654123,0.65585547
0.46407101,0.59488094
0.400313,0.57976274
0.58639664,0.49576609
0.65964763,0.55197632
0.55691017,0.60414
0.31173114,0.43651301
0.51429484,0.4320668
0.55560538,0.34216144
0.54081198,0.32884524
0.32620167,0.79542246
0.51504016,0.45196269
0.48660169,0.45791446
0.48815679,0.61491146
0.28928627,0.81534495
0.54894506,0.53039452
0.32771764,0.6234949
0.36747867,0.78535611
0.43667914,0.63305048
0.78760318,0.31359612
0.69244229,0.33397114
0.73253298,0.20933764
1.0412694,0.49484952
0.67019908,0.1955984
0.41065606,0.48599982
0.36904745,0.60676342
0.51450213,0.33109035
0.38166937,0.73951926
0.42236208,0.49116102
0.57401104,0.4509997
0.40674127,0.77069208
0.4316951,0.68593404
0.44402522,0.51093142
0.47077199,0.74739625
0.63109876,0.71197952
0.30631963,0.54341569
0.37163929,0.50449599
0.5890632,0.39817635
0.6926542,0.30479541
0.65352284,0.80150831
0.52056419,0.35508407
0.37689047,0.97133173
0.28291267,0.53277557
0.40438228,0.78102943
0.40504902,0.70379218
0.36007551,0.75739109
0.4377648,0.85372103
0.55055721,0.76402516
0.5200926,0.78045279
0.41610794,0.41600971
0.61354693,0.43200705
0.48622004,0.33148775
0.32790377,0.85046179
0.46649525,0.39346915
0.4412319,0.70159785
0.6219732,0.65172595
0.73783643,0.51999252
0.91365232,0.51584709
0.45602149,0.54780397
0.33833853,0.47389364
0.49098238,0.59986984
0.76580681,0.40034764
0.36678255,0.79176396
0.64809822,0.40258939
0.38945564,0.64822357
0.44936205,0.56263185
0.59110162,0.55474627
0.54155505,0.42701679
0.51123577,0.49686325
0.5470522,0.58459254
0.77199847,0.38825084
0.42794097,0.7940093
0.5951031,0.26573402
1.1473794,0.5209315
0.68257706,0.51189241
0.41447332,0.71478889
0.44266362,0.58529503
0.51867212,0.52133927
0.48754387,0.8600726
0.53933283,0.37471217
0.35992065,0.53439252
0.4479275,0.47654603
0.50739475,0.57078036
0.47983794,0.36863426
0.5940424,0.53622233
0.60516543,0.42235107
0.5973737,0.43896973
0.4989311,0.3253005
0.42710774,0.34272269
0.4345584,0.84816012
0.40071648,0.45337296
0.51214261,0.81290141
0.44132608,0.85262928
0.44076645,0.33668316
0.41732217,0.79154054
0.35528369,0.35643334
0.5284533,0.65746696
0.49322449,0.52583277
0.47909741,0.82782549
0.45943926,0.81853092
0.57237021,0.49309665
0.46528457,0.40299479
0.4784003,0.60965611
0.72136861,0.42425644
0.43550539,0.61908403
0.42343951,0.62792115
0.5817734,0.61662844
0.27961146,0.79963414
0.36766098,0.85402981
0.32373729,0.5587029
0.38812625,0.67261081
0.54568182,0.44983913
0.54779316,0.39297403
0.38330419,0.69099002
0.45952254,0.49092106
0.48521888,0.61732338
0.37423864,0.76120179
0.4393155,0.33130774
0.55360049,0.80247419
0.31507133,0.5674467
0.45062406,0.75234294
0.71899486,0.29315639
0.4391392,0.55162356
0.49877368,0.4297553
0.39317153,0.47453732
0.66906682,0.59829373
0.69438931,0.630365
0.26215296,0.46559107
0.75008618,0.43393305
0.29732105,0.76262067
0.75360959,0.36167246
0.30193472,0.70203913
0.29034769,0.59474488
0.37819284,0.53897
0.51018343,0.5709911
0.51944468,0.58711531
0.34239372,0.69952533
0.61636931,0.39294401
0.47803609,0.53518567
0.48316192,0.45870355
0.32349092,0.94770434
0.42610403,0.71051395
0.55624802,0.62789855
0.57380276,0.78916216
0.43388843,0.73713993
0.55534496,0.58251717
0.67156133,0.35185783
0.29046447,0.72340756
0.84400643,0.35840795
0.72485601,0.65519394
0.42124273,0.52041298
0.55008284,0.72093999
0.70683366,0.28204243
0.47311602,0.49874128
0.46754916,0.60292483
0.56346822,0.41657644
0.49708927,0.40023096
0.33939613,0.70312235
0.59185541,0.58941484
0.77412717,0.37828634
0.41695297,0.5446019
0.65918499,0.59399899
0.37739578,0.62476253
0.50288357,0.63283946
0.35350305,0.66637014
0.3239719,0.68457374
0.54950795,0.91369015
0.44091406,0.89404927
0.38708588,0.82079653
0.32693767,0.89578885
0.56057065,0.90974492
0.78250072,0.70624227
0.84626733,0.46349496
0.82163016,0.4393962
0.7493736,0.22129822
0.55147143,0.75096492
0.43953281,0.32775199
0.6414215,0.77993631
0.59710477,0.80717045
0.31317133,0.5617524
0.59062727,0.79317935
0.58287497,0.72577254
0.30305522,0.60321576
0.7625741,0.2983713
0.28689086,0.74594097
0.56772142,0.37952171
0.53910224,0.49471016
0.46960033,0.60866142
0.32106419,0.85297328
0.30321856,0.86426702
0.35959984,0.83460974
0.85655927,0.42678588
0.27695619,0.63391961
0.55664373,0.4167362
0.48788475,0.38502077
0.47527235,0.44021763
0.3945053,0.67043577
0.51725155,0.32319494
0.38665835,0.72792292
0.51230854,0.53652465
0.40592971,0.64745783
0.47427413,0.57131263
0.46249237,0.58784812
0.42340868,0.68995336
0.28729022,0.78023284
1.3654686,0.27413338
0.60966181,0.40171903
0.47488029,0.4979203
0.37467798,0.67415589
0.32079554,0.58618994
0.45763285,0.5336402
0.35706497,0.46296682
0.57075913,0.71335386
0.27810763,0.50919875
0.60054321,0.83228634
0.51432474,0.90167244
0.542695,0.89251961
0.46633587,0.67923511
0.48253922,0.52684342
0.49077322,0.42025518
0.4817625,0.41234804
0.64195301,0.31150551
0.39789048,0.56785413
0.70709257,0.44618644
0.45174854,0.34585125
0.32748875,0.69222211
0.5870209,0.73457028
0.37740065,0.50689859
0.58840711,0.56122839
0.44736567,0.54650277
0.60815482,0.53334346
0.34126432,0.55736876
0.36762333,0.66331721
0.86895969,0.23987029
0.34688307,0.59703819
0.38741434,0.49479378
0.64989072,0.46849362
0.65431839,0.50685942
0.49938528,0.32575872
0.39098809,0.80154556
0.33328967,0.67958195
0.46541501,0.71468752
0.44614363,0.59387728
0.45651055,0.73544413
0.59707678,0.2982559
0.3432001,0.70561905
0.91008609,0.3801405
1.0301652,0.36525694
1.0237319,0.33908816
0.99000468,0.3009828
1.0344373,0.47090273
1.1723648,0.51937552
1.4004259,0.62516577
0.35674833,0.97720959
0.43913637,0.92364818
0.34730066,0.52925949
0.57527872,0.84855124
1.1189397,0.46573668
0.77409577,0.29704447
0.79785445,0.54786878
0.59467325,0.5211787
0.36174863,0.51842182
0.77449154,0.32445306
0.29496841,0.77052023
0.44791231,0.84415439
0.35748631,0.7268025
0.34142884,0.81087788
0.37345386,0.72348898
0.35298715,0.63638796
0.62579885,0.36447783
0.43645223,0.63618103
0.52346701,0.78909133
0.60611127,0.88128708
0.3045024,0.56802497
0.46945596,0.38754901
0.57954503,0.44980238
0.61596498,0.33328846
0.6158976,0.43264162
0.26692544,0.6002364
0.42073632,0.49420848
0.43090874,0.5685973
0.37948761,0.58832021
0.4508122,0.47637812
0.47894354,0.53647955
0.44958622,0.52087182
0.43215318,0.62299869
0.48513754,0.75290006
0.45426486,0.43144768
0.5797709,0.46942695
0.79938411,0.41062223
0.54679236,0.43440453
0.31303678,0.54082341
0.26694963,0.8714545
0.44773618,0.72749589
0.53323508,0.43638147
0.40885954,0.62823903
0.45612835,0.44150092
0.37400131,0.47312845
0.32594963,0.45806214
0.74171459,0.5778561
0.26985477,0.78464624
0.30719318,0.60969785
0.27156342,0.61200097
0.49051493,0.78017036
0.37704444,0.31130439
0.447401,0.8132741
0.50549318,0.53385958
0.55057029,0.36381675
0.38274431,0.42929728
0.50390867,0.68477284
0.51159055,0.48366273
0.37419524,0.5150086
0.39074888,0.77095638
0.26827218,0.30618719
0.7230046,0.75088108
0.37826258,0.40842312
0.63670887,0.43943662
0.45572262,0.65716448
0.51934675,0.34309104
0.75158649,0.51213892
0.37625046,0.46875427
0.62627906,0.38693654
0.37805,0.6814562
0.57036089,0.40837671
0.79107602,0.33128845
0.48486732,0.39109193
0.53470789,0.38433939
0.53018049,0.4247254
1.005154,0.49986176
0.41712033,0.92865932
0.36165213,0.95743266
0.33297088,0.50120513
0.54278181,0.73022705
0.57008633,0.25939103
0.83824336,0.50959385
0.25649621,0.598492
0.69965644,0.57687061
0.64688746,0.5242676
0.67347428,0.48070166
0.61230517,0.46657232
0.3976644,0.61788165
0.45611565,0.81385064
0.38154371,0.69503208
0.40059913,0.64269162
0.56315229,0.66460696
0.39788511,0.47156074
0.47638582,0.5799965
0.82941606,0.41480523
0.36191044,0.56431253
0.7819745,0.71402297
0.4108203,0.90428907
0.34911155,0.67668546
0.35443298,0.71982628
0.76125338,0.31939117
0.56347271,0.55041383
0.3455725,0.68872357
0.34426002,0.7630757
0.58549421,0.45461985
0.36239841,0.39762775
0.695467,0.47838977
0.4067581,0.45061822
0.30548117,0.80168625
0.49106797,0.60230784
0.46319998,0.52561768
0.65205621,0.34251432
0.60148166,0.36789087
0.61154229,0.44899603
0.64137702,0.24950007
0.295505,0.92065757
0.45770912,0.94666422
0.42546623,0.83722021
0.44617761,0.36976609
0.67718176,0.5885364
0.55802188,0.49362988
0.50911356,0.56522736
0.42005731,0.5498746
0.55928194,0.42142358
0.52594725,0.77019987
0.37238967,0.60613465
0.2356186,0.83056408
0.69196998,0.52129005
0.41638261,0.42801319
0.36812716,0.71581917
0.42249843,0.89393132
0.58097746,0.69672751
0.68287741,0.45241906
0.61190585,0.41725845
0.78997046,0.24822583
0.79173998,0.1561311
0.91349697,0.38756019
0.7302111,0.27250334
0.73191321,0.45990895
0.2514087,0.88871654
0.52106049,0.62920358
0.37439249,0.57601904
0.3855389,0.6474469
0.38949484,0.48050501
0.38223993,0.56136284
0.44234983,0.34795905
0.53775799,0.61650962
0.35984565,0.42429849
0.49020123,0.65642808
0.40601259,0.66669159
0.61344077,0.71011281
0.43116962,0.31192731
0.40370159,0.79625588
0.46599831,0.40855013
0.36506508,0.89155993
0.53055906,0.33870661
0.5971854,0.49037285
0.42654108,0.42368897
0.45026585,0.59047251
0.42486697,0.54287672
0.41097251,0.6031734
0.43363296,0.78213834
0.4158309,0.59714312
0.33621691,0.65526861
0.43140154,0.5432606
0.44394763,0.5871762
0.45065647,0.47504381
0.4820333,0.37913216
0.63421652,0.62222221
0.5270164,0.26330669
0.60208144,0.48940037
0.58636761,0.22771733
0.4325244,0.27106698
0.46323702,0.53973354
0.3975817,0.51050545
0.51244466,0.68667552
0.42586284,0.41001858
0.87527623,0.49279669
0.25527068,0.69291804
0.3680645,0.92946345
0.50367022,0.88102163
1.3915101,0.71072314
1.2255948,0.69668703
0.3170607,0.59614792
0.6979957,0.75005403
0.32939301,0.63204098
0.42164679,0.56317562
0.46526829,0.42313074
0.55546704,0.34377916
0.53106872,0.38242346
0.53791146,0.61218451
0.57000339,0.33061083
0.544285,0.28039802
0.55297688,0.35321208
0.40094846,0.60049598
0.40150388,0.68050538
0.40878202,0.58117683
0.34689651,0.82123052
0.5657887,0.28043663
0.73988813,0.62390249
0.4160949,0.43275907
0.60616957,0.74393095
0.35896328,0.89507206
0.47230065,0.88354878
0.39180705,0.84040563
0.43387043,0.57391538
0.37522521,0.62660611
0.34501964,0.69346195
0.50145508,0.47681046
0.50027211,0.50582962
0.50135239,0.43716261
0.68384528,0.3612007
0.64600025,0.20983234
0.41592226,0.70450175
0.52960059,0.6515648
0.67462447,0.34336789
0.48124073,0.47821449
0.44662861,0.81856063
0.5167608,0.88683053
0.54870734,0.89215256
0.39349903,0.29334371
0.81126912,0.58577445
0.60224612,0.23891012
0.59583762,0.62201602
0.4700632,0.48904697
0.50711164,0.62513993
0.42050352,0.60442024
0.49854437,0.61017142
0.42431656,0.41309957
0.48406799,0.68750092
0.44769672,0.60104827
0.47789466,0.48014475
0.52152691,0.69561016
0.62312132,0.68448579
0.60021674,0.61662895
0.5024495,0.52087373
0.67258589,0.46480669
0.56031506,0.33611464
0.44264834,0.58924308
0.42545458,0.63424668
0.45948316,0.72136002
0.49096242,0.53754675
0.39145314,0.6744869
0.45807912,0.48531561
0.4376085,0.4750658
0.40691933,0.56428442
0.72942929,0.49220784
0.86001498,0.28870523
0.4058466,0.70166439
0.55956861,0.43166774
0.68810145,0.76129139
0.67727789,0.27171089
0.47761344,0.4864151
0.341548,0.70127965
0.38093022,0.64065684
0.69499405,0.35705784
0.29006816,0.72341703
0.40643694,0.6833197
0.55500213,0.45561814
0.68304335,0.53754255
0.36707848,0.6042567
0.28023183,0.63329746
0.48133144,0.48071802
0.43258513,0.59609009
0.40044963,0.53975181
0.45343007,0.64686272
0.34800974,0.79692
0.40947386,0.76933876
0.28189388,0.58962784
0.51815521,0.67927295
0.40420966,0.45254568
0.56136031,0.72284535
0.49166656,0.71309945
0.53919977,0.66006169
0.76527441,0.51730569
0.57031203,0.64243578
0.48178166,0.64181941
0.54283364,0.48944612
0.42818051,0.4440995
0.49260729,0.68783169
0.42269617,0.73092097
0.46312042,0.63930255
0.31872813,0.69082518
0.32153361,0.67451434
0.51505418,0.41356262
0.62700573,0.5544563
0.33138387,0.37273357
0.50219024,0.87664093
0.30377846,0.44055404
0.5776592,0.79614587
0.32377973,0.36574576
0.66118326,0.84362453
0.74407566,0.88343877
0.30589674,0.4758108
0.35809689,0.79713637
0.73464446,0.66869571
0.53571219,0.55900688
0.58827297,0.51011248
0.58196284,0.3902421
0.40821356,0.5673962
0.44073659,0.48923147
0.34381198,0.34716619
0.77811819,0.45472204
0.62238174,0.42167824
0.39447025,0.49566978
0.42437242,0.46843591
0.41421198,0.59648138
0.63323527,0.53091302
0.35167113,0.70178204
0.43741597,0.32621677
0.31941484,0.81593258
0.51421775,0.36218515
0.40205562,0.74899001
0.51038031,0.59910333
0.4239441,0.60491853
0.55022443,0.58755734
0.46073608,0.47211748
0.43825678,0.6740954
0.34281484,0.63222663
0.61335535,0.38112759
0.36014774,0.42643969
0.7187133,0.47674596
0.32896487,0.66034977
0.44189299,0.44215972
0.54343038,0.41881138
0.45389066,0.52319485
0.4169873,0.5103473
0.47734302,0.39866428
0.51394326,0.61023482
0.4522231,0.63810021
0.45107675,0.59430129
0.49060801,0.52115853
0.61215296,0.34721157
0.62705348,0.35078616
0.52890296,0.47225541
0.40164988,0.80594167
0.32344232,0.60619895
0.40366994,0.78652389
0.61609143,0.32972106
0.72990721,0.58893845
0.49502988,0.8221445
0.41936101,0.34805011
0.55841101,0.57137925
0.29978178,0.73032134
0.62028076,0.66920431
0.33291509,0.79704536
0.62964413,0.53619089
0.40945334,0.80637013
0.46225491,0.43425793
0.57311321,0.52816151
0.48304152,0.49117546
0.39985349,0.66171305
0.69410357,0.53407573
0.3965817,0.73595897
0.51945278,0.40108948
0.39784612,0.65563039
0.64297864,0.30545715
0.68765763,0.48068449
0.51810316,0.46673098
0.60009499,0.2501314
0.47804829,0.41659887
0.41748396,0.43922956
0.38025292,0.43069433
0.62830988,0.67882033
0.83016082,0.49726669
0.30692772,0.85168794
0.417443,0.81425849
0.2671666,0.56511674
0.75019601,0.45102528
0.36092253,0.53728635
0.6482908,0.62105156
0.69041336,0.35756405
0.31629194,0.66399568
0.43614436,0.74915334
0.40126487,0.35716041
0.41203936,0.76207122
0.46329459,0.35341032
0.4364299,0.74977734
0.49928695,0.40776009
0.48523474,0.43901537
0.48174228,0.83052025
0.51519975,0.57285792
0.46059415,0.37650172
0.56479026,0.43026522
0.40133613,0.51707108
0.38401794,0.46136558
0.24247939,0.60268227
0.3187834,0.65678797
0.37689059,0.71982717
0.42598849,0.62872452
0.65128482,0.39401412
0.33906568,0.39019754
0.64884184,0.81687607
0.36320718,0.35875764
0.48048131,0.59739618
0.34701029,0.47717038
0.47069841,0.77454361
0.41624394,0.75883826
0.35723387,0.7943461
0.41057959,0.72528922
0.41969581,0.45293771
0.53741665,0.5247935
0.53264228,0.5397302
0.8012481,0.42453223
0.32778834,0.75105657
0.45138079,0.82148171
0.36682557,0.71349166
0.34973636,0.52628423
0.34153511,0.51744952
0.54343346,0.4495761
0.36090818,0.60441072
0.42889061,0.58629905
0.5016334,0.42280851
0.49302983,0.46917537
0.71704186,0.40635776
0.52248641,0.4648293
0.43007615,0.66615937
0.57046946,0.35112714
0.65290923,0.54434647
0.73880894,0.32958638
0.71025588,0.66591852
0.71230088,0.79029947
0.65897681,0.77272006
0.62929022,0.4244577
0.49735531,0.48217608
0.32317805,0.71551695
0.36280845,0.63476262
0.44191918,0.59485907
0.55788557,0.53853904
0.2679446,0.57514015
0.48567678,0.71775408
0.71285642,0.27233248
0.44260038,0.79947342
0.36322065,0.49680667
0.64167527,0.62754142
0.52975354,0.74857693
0.41441327,0.76684804
0.43938375,0.43582594
0.30467476,0.72692515
0.6563695,0.44568363
0.44671992,0.47990565
0.52499116,0.32234869
0.35819076,0.92429737
0.78616575,0.33141755
0.76137495,0.35294194
0.62841284,0.34445146
0.4038901,0.56225951
0.36522847,0.47877422
0.53952293,0.77913409
0.36057162,0.58595587
0.42163175,0.68863076
0.41682398,0.66981814
0.51389963,0.34455259
0.56596713,0.59573159
0.65094166,0.54805791
0.37895526,0.45416906
0.5559913,0.68080813
0.34000615,0.52292981
0.43630232,0.46323226
0.74597857,0.44636163
0.71247228,0.35363028
0.80285672,0.41939739
0.33147702,0.53041625
0.41994673,0.67473292
0.41842929,0.73526491
0.46716902,0.66773051
0.4288436,0.43489443
0.46107384,0.7170476
0.47467084,0.59320837
0.67752545,0.56620447
0.38059672,0.7317007
0.44830956,0.8149501
0.36693294,0.79914561
0.29611273,0.8927308
0.58462037,0.28770514
0.80417977,0.20447044
0.57325339,0.87408173
0.3906121,0.81173962
0.35237644,0.66348555
0.88769502,0.31899809
0.67980677,0.38503613
0.5176733,0.64748419
0.58719439,0.60384724
0.42348549,0.73363465
0.41143364,0.41490046
0.30598719,0.6093192
0.40486555,0.77116762
0.62729347,0.84920301
0.53979033,0.7851807
0.37812743,0.86508762
0.30477121,0.94268659
0.3633525,0.8807927
0.39122035,0.91588099
0.4602587,0.86015814
0.30645802,0.82853252
0.39888422,0.71505148
0.35004229,0.72933996
0.53221915,0.46910151
0.40203169,0.64833383
0.75625704,0.30624116
0.44457862,0.76265913
0.43188487,0.59001393
0.42766757,0.61431958
0.40084995,0.70388618
0.34840255,0.45326335
0.57490993,0.79310725
0.34798902,0.44702825
0.6779591,0.54204479
0.45307744,0.470806
0.47654607,0.94035536
0.38941083,0.60839709
0.55919151,0.54928675
0.33872233,0.41004966
0.53749327,0.81151891
0.33341153,0.51447106
0.30931878,0.40567183
0.5333015,0.82843205
0.39408252,0.61047881
0.35947317,0.7503472
0.57044997,0.53151931
0.42249401,0.69038451
0.44009975,0.53171697
0.37973988,0.76222943
0.65725536,0.37568571
0.40440327,0.49671995
0.40924401,0.65643429
0.77803465,0.39355335
0.76493172,0.35638571
0.37162159,0.70915848
0.35702884,0.68566053
0.25478944,0.58472906
0.82145368,0.78241828
0.70656948,0.76387803
0.53460976,0.54321355
0.40443884,0.81348856
0.43057088,0.84649367
0.40279461,0.87559851
0.30919599,0.63648149
0.37818875,0.72941022
0.50698564,0.41802879
0.56140131,0.53986158
0.43786728,0.59660585
0.72262217,0.30915953
0.38203194,0.69371493
0.38468737,0.69868824
0.38435242,0.67669456
0.46631719,0.41487685
0.4886185,0.44834101
0.41134433,0.53124067
0.66479782,0.56682617
0.54444641,0.39408862
0.55886532,0.82416279
0.55149267,0.33095871
0.44098187,0.79101409
0.32059714,0.60765712
0.55705124,0.54258381
0.54338769,0.72278713
0.31553035,0.60174588
0.44046334,0.66754652
0.66977175,0.46393983
0.38649842,0.61801585
0.42711222,0.42684084
0.39526948,0.51771712
0.5497682,0.72468815
0.51842999,0.41306901
0.64367675,0.44566183
0.39861907,0.47777432
0.32340836,0.60207191
0.28545684,0.23590643
0.34834157,0.51377523
0.47072787,0.50967792
0.53047607,0.37046051
0.49747596,0.39930991
0.34290741,0.72968282
0.39467277,0.84127694
0.49072777,0.45557629
0.39075194,0.6327155
0.32631533,0.5381499
0.69987844,0.41924847
0.63413536,0.31195409
0.51613137,0.38847083
0.60658316,0.46257845
0.47848382,0.42067315
0.53710345,0.50777369
0.37616974,0.62991639
0.4834784,0.8408628
0.50943849,0.48257323
0.56071125,0.60885985
0.39372313,0.42633345
0.51895439,0.67810274
0.59397201,0.40111628
0.68477645,0.50125132
0.33425185,0.57308143
0.46809554,0.71593173
0.58327657,0.65683456
0.51910777,0.43305185
0.51931794,0.55550044
0.65657892,0.44137623
0.38802286,0.6619399
0.59430046,0.31146363
0.38893719,0.84147766
0.39031605,0.78099137
0.61957247,0.30723623
0.36889507,0.64916846
0.42066615,0.35911043
0.51472465,0.80990118
0.4704103,0.73498886
0.54281378,0.71913607
0.40194073,0.59709451
0.44179238,0.57883952
0.39921507,0.63041601
0.61067466,0.33661885
0.42993429,0.67278913
0.30398498,0.76109315
0.59949829,0.39673651
0.60438922,0.38328444
0.38483349,0.67486513
0.43607278,0.41130013
0.4867705,0.62881414
0.38347834,0.49914807
0.4666696,0.51358872
0.32622499,0.6495835
0.65090227,0.53534656
0.66871704,0.21026136
0.91377244,0.34011361
0.74197692,0.2054381
0.41278601,0.71817765
0.42932473,0.38274994
0.43932199,0.7412825
0.37021637,0.48779441
0.46146675,0.91730592
0.49180448,0.38064393
0.78659942,0.83929747
0.36577985,0.53967434
0.8302518,0.37099945
0.67000118,0.34004869
0.53268412,0.53845298
0.38815769,0.50283382
0.55846721,0.42420368
0.58447204,0.45017863
0.45745899,0.72567104
0.49770185,0.57512969
0.41950622,0.510165
0.30993952,0.95125084
0.42206292,0.62210728
0.5135384,0.61025204
0.52251974,0.49781383
0.46646698,0.80453281
0.53830555,0.27215187
0.77297101,0.47707146
0.50402229,0.65143049
0.48993202,0.59010374
0.49851638,0.41413869
0.37406967,0.79639924
0.40278608,0.75413008
0.64733128,0.4135946
0.80724854,0.54954259
0.26197205,0.60271585
0.72529015,0.62452443
0.78500725,0.70389967
0.87901424,0.58383567
0.57950338,0.17537069
0.79858772,0.44872218
0.46719907,0.28817987
0.42892439,0.57726436
0.28693971,0.58281604
0.37651759,0.67064842
0.64266372,0.25914002
0.64784609,0.59600394
0.76226915,0.60628984
0.38235377,0.86412218
0.29151964,0.67238831
0.44571486,0.63861191
0.37056254,0.42931233
0.48680551,0.54776319
0.3533835,0.75259603
0.4686053,0.81207522
0.37072132,0.34164615
0.50220117,0.87542069
0.38664668,0.51085872
0.51052165,0.50956461
0.44511034,0.51848052
0.59252091,0.44786927
0.43834454,0.58752295
0.46576853,0.46361243
0.57368198,0.58169465
0.46785732,0.55435484
0.57260543,0.40750965
0.5362164,0.34549741
0.46526807,0.57176972
0.49990428,0.57078263
0.3425501,0.66410636
0.33467326,0.58563046
0.69810961,0.53119571
0.7495216,0.72748507
0.67311819,0.80742947
0.53152193,0.83306965
0.35852238,0.67567561
0.63830001,0.2993152
0.34448532,0.74959045
0.44066291,0.7024975
0.27586449,0.55959392
0.58891916,0.74114757
0.77286895,0.20641114
0.53391102,0.77110606
0.39358965,0.55816895
0.3915261,0.36201243
0.54928311,0.7330158
0.30729622,0.32542915
0.52556681,0.51430543
0.50084947,0.40560595
0.44259112,0.68520479
0.45210029,0.68929412
0.42786895,0.44951173
0.6240826,0.53533313
0.41798396,0.61500212
0.4435765,0.3744325
0.58218406,0.35780754
0.53249891,0.43688832
0.40840945,0.41170131
0.48205851,0.47600673
0.55184602,0.42720366
0.45071801,0.48952751
0.41983765,0.56776577
0.41333988,0.62239113
0.33860795,0.52126531
0.57037836,0.87662382
0.54582799,0.52460134
0.3786814,0.59726897
0.4523926,0.65718191
0.35321006,0.64975849
0.33776162,0.73849373
0.32339803,0.76264966
0.35000127,0.74423846
0.36314972,0.71602124
0.6227281,0.36466498
0.5253407,0.30239652
0.39102025,0.65253553
0.79550515,0.31437063
0.52847275,0.35488956
0.39678696,0.62482839
0.32685532,0.67981621
0.48646348,0.47410328
0.46957608,0.71870972
0.54202431,0.61529354
0.36899149,0.54232991
0.3904055,0.85197272
0.58343646,0.3937046
0.3710183,0.69204693
0.33625147,0.56707023
0.3302056,0.54564288
0.75619789,0.35916669
0.57470272,0.67986602
0.65149246,0.54338654
0.45412647,0.43738822
0.38496067,0.61034756
0.42700966,0.58789149
0.44699681,0.61656642
0.27695031,0.58389587
0.33500177,0.58810532
0.64105849,0.69366856
0.51529251,0.5819504
0.49323846,0.78052651
0.453555,0.79829014
0.52457891,0.49122122
0.51420628,0.61135846
1.215258,0.2230162
0.37064465,0.68303047
0.56359864,0.51632476
0.49093573,0.40834991
0.74461619,0.30891285
0.53237988,0.70660296
0.35480582,0.64345549
0.46945137,0.65548164
0.43404827,0.55334515
0.55109622,0.63026695
0.55157123,0.63771813
0.3964291,0.45873795
0.46665585,0.79296087
0.42678473,0.86291276
0.46532779,0.80144136
0.3438169,0.76153697
0.4921798,0.5468092
0.3475724,0.57246689
0.39754863,0.5893894
0.30725482,0.59865471
0.53708665,0.63369783
0.37551439,0.75427257
0.56257618,0.65159039
0.54452089,0.49137465
0.6782845,0.82960929
0.40085209,0.50316766
0.66159852,0.25295936
0.45963806,0.78776526
0.5107822,0.56427836
0.37770534,0.66511589
0.55663946,0.3863302
0.77412055,0.55238176
0.39623331,0.48647506
0.62703333,0.86639588
0.58606076,0.7576414
0.51628276,0.72372954
0.48045643,0.64309719
0.34205754,0.58899962
0.31857298,0.62454805
0.71326628,0.32099777
0.69149206,0.38840143
0.7289905,0.31985148
0.34047233,0.64388201
0.60289559,0.64998078
0.66684992,0.29957273
0.69721089,0.3244593
0.38024615,0.63896457
0.43568903,0.6775184
