lambda,theta
0.51803558,0.73021116
0.32032949,0.48422355
0.37318003,0.70256378
0.4869193,0.51919917
0.36647309,0.73974548
0.44261067,0.69974032
0.35490133,0.51636291
0.54212295,0.83247694
0.64284583,0.83234444
0.34415276,0.86750018
0.32756242,0.9032439
0.31622104,0.96031676
0.36240657,0.65142714
0.37988882,0.73733108
0.35193933,0.70360534
0.31607564,0.8599518
0.51863104,0.39415351
0.23389159,0.73141769
0.45697123,0.9441215
0.29628417,0.70136724
0.38609858,0.662036
0.33876836,0.70760862
0.42099395,0.47764993
0.36328735,0.47325533
0.41430142,0.73303886
0.55332906,0.29443235
0.29414322,0.80310169
0.38798014,0.86991512
0.42008616,0.76639808
0.42925188,0.76492557
0.27063103,0.84035759
0.71142881,0.40315974
0.34542655,0.47628032
0.42573702,0.60169496
0.40388113,0.68603213
0.58368198,0.3452125
0.31255076,0.76543061
0.4940894,0.56369819
0.34899286,0.49498512
0.48452695,0.72471612
0.4933091,0.6851808
0.2789438,0.4095926
0.3053026,0.45897236
0.42703459,0.76019544
0.38026685,0.38545217
0.3863908,0.45212511
0.4559603,0.83777026
0.42578467,0.66773039
0.52742296,0.44089342
0.6707118,0.44927518
0.48139173,0.66127429
0.55187779,0.51970824
0.30524741,0.69570058
0.41737412,0.53644856
0.45081664,0.63621344
0.33201429,0.55507179
0.33194007,0.72829546
0.36578532,0.71502764
0.34005745,0.56404341
0.46392344,0.46473551
0.56418704,0.46413973
0.34687604,0.61788655
0.39273453,0.61502739
0.39823302,0.44954606
0.42687873,0.68204211
0.43583754,0.45651536
0.52875265,0.63760607
0.26796528,0.64396962
0.43693285,0.37968523
0.52885281,0.46830697
0.49547921,0.5016736
0.49700057,0.42861278
0.34693084,0.538738
0.34665394,0.41999996
0.35806816,0.70430349
0.41212009,0.62562048
0.4723657,0.70917654
0.4827687,0.43931837
0.48589785,0.65704932
0.45807674,0.56384605
0.37011438,0.76742434
0.35477433,0.76361663
0.4318545,0.50425218
0.44042859,0.53995425
0.32173697,0.78641424
0.50134116,0.29257298
0.36870731,0.76674546
0.38636654,0.52964632
0.35586151,0.51453125
0.29131179,0.7505283
0.41433893,0.69773209
0.38482393,0.63033024
0.37334989,0.80298846
0.24952324,0.92220588
0.26869413,0.92927799
0.35256864,0.82329247
0.32708551,0.93280691
0.45234005,0.91758988
0.31335166,0.49948638
0.41833605,0.74319698
0.40879795,0.76326645
0.28496403,0.86123399
0.34985547,0.71792938
0.59040347,0.57648747
0.24267605,0.79553333
0.64371275,0.28470446
0.25789111,0.85847798
0.59570029,0.54659619
0.41440633,0.6285182
0.44533112,0.54090885
0.32345995,0.65704965
0.28135668,0.72913595
0.43985167,0.93900704
0.29324975,0.90988378
0.71093116,0.29635629
0.28654192,0.80411407
0.46643131,0.34344196
0.43259155,0.35688458
0.29509334,0.84065766
0.46238829,0.76108295
0.34929199,0.70032569
0.33262734,0.72406662
0.48532937,0.40367117
0.41086741,0.71878561
0.38764819,0.84802687
0.41056322,0.76388259
0.50285689,0.40986471
0.42126034,0.54559751
0.42417147,0.38046967
0.33758661,0.80214965
0.3649887,0.75206039
0.26755654,0.77799533
0.67465411,0.2301052
0.4663142,0.51755509
0.39885092,0.62591639
0.50637205,0.34359972
0.31856582,0.75090713
0.36816455,0.82231867
0.50896047,0.39789199
0.56549659,0.43887608
0.28112569,0.61413712
0.34112807,0.55026473
0.44755502,0.56914105
0.32875768,0.70943387
0.41775607,0.80495046
0.40790146,0.68860063
0.34585811,0.66586251
0.38672851,0.7789866
0.28837869,0.65420086
0.36084545,0.753369
0.32773167,0.66275533
0.5495832,0.52385198
0.30656171,0.57139214
0.40593658,0.62416892
0.34065205,0.68198512
0.28756988,0.80161985
0.29395211,0.70881142
0.58417251,0.46142653
0.59628868,0.34750978
0.43705214,0.67702503
0.43982626,0.45655135
0.55043913,0.3627903
0.4259798,0.51185949
0.34951747,0.55552558
0.40718084,0.42634202
0.43602168,0.74822168
0.34553048,0.6107792
0.44231056,0.77110104
0.39772689,0.38898098
0.40635367,0.91992564
0.46228374,0.84200656
0.43335422,0.82847647
0.60030527,0.69309771
0.50515502,0.53720669
0.40599853,0.6229247
0.5122119,0.46757415
0.49823065,0.5144028
0.5053746,0.36463387
0.53117015,0.59711002
0.4813421,0.5029747
0.45091259,0.76479449
0.35353833,0.77151929
0.40291467,0.60871259
0.4254848,0.61417181
0.40176913,0.58032743
0.39741697,0.63695054
0.3841913,0.6566937
0.48965925,0.51577655
0.32221667,0.55138179
0.41918039,0.46723252
0.45186458,0.40001186
0.4261663,0.4134286
0.29815624,0.61065993
0.49276977,0.45592344
0.3637629,0.61582592
0.41448661,0.51684472
0.30907706,0.72001591
0.4518508,0.39485355
0.38845309,0.6065194
0.37476536,0.76550381
0.37931428,0.62223253
0.39696681,0.55504945
0.44140166,0.51025887
0.52530311,0.45049219
0.53527155,0.45874273
0.44392272,0.51135615
0.3244145,0.8515965
0.53497188,0.25115461
0.2734235,0.86355331
0.30065539,0.88754909
0.34162639,0.38726323
0.37961152,0.70538843
0.30336532,0.85697307
0.31622106,0.90960017
0.32740921,0.83624624
0.4618511,0.91079674
0.32241601,0.83909019
0.39044111,0.79698659
0.40229153,0.51801403
0.3784758,0.74513211
0.3906987,0.66644193
0.36670445,0.58576801
0.56360622,0.43538015
0.48639793,0.54685937
0.44837243,0.47463767
0.36565557,0.54313582
0.45397478,0.68702589
0.34654983,0.85024929
0.56822995,0.69806679
0.35850517,0.68667139
0.34170702,0.54832709
0.47120139,0.5238198
0.4959856,0.38847665
0.33042573,0.53239769
0.46339859,0.58528017
0.38768552,0.50245446
0.38618235,0.70530841
0.27497236,0.735129
0.3007364,0.59956434
0.32019814,0.85965798
0.33237096,0.88271688
0.59630829,0.42587101
0.60398787,0.64703763
0.71226027,0.46239572
0.38482586,0.62767706
0.40873115,0.59461091
0.39248321,0.57062418
0.54117817,0.59836781
0.36828776,0.57599279
0.3559252,0.57225389
0.44244916,0.76522067
0.28576848,0.76323929
0.50769876,0.49052526
0.36044029,0.64979055
0.51399647,0.6477241
0.6029262,0.48868545
0.43796156,0.46615573
0.45837707,0.66407895
0.48568622,0.42280409
0.49088634,0.46463277
0.32582524,0.5961998
0.390618,0.78635923
0.33025203,0.62580662
0.53700539,0.70433633
0.33171698,0.29457571
0.36367827,0.70936994
0.34534567,0.60172203
0.3332268,0.68570694
0.36860133,0.87445796
0.29976993,0.42560188
0.36937494,0.75896679
0.41088889,0.53399027
0.3495985,0.72865164
0.29575709,0.75577792
0.55407697,0.42373485
0.59266777,0.50429751
0.19688031,0.80133852
0.47511909,0.63201175
0.4659449,0.88727255
0.48386465,0.88857259
0.36905846,0.65809259
0.3066436,0.5163809
0.36051205,0.70387881
0.28833317,0.68653553
0.75526795,0.3979627
0.74863698,0.23573452
0.28167996,0.9345462
0.52026533,0.83177021
0.39017785,0.51701355
0.4043854,0.71541094
0.37826504,0.61518521
0.63620743,0.67812501
0.3366442,0.57712653
0.30979247,0.71983971
0.41844813,0.56037282
0.38322107,0.67298677
0.46284808,0.62550672
0.31669275,0.54574366
0.5230019,0.5051451
0.26923033,0.64893367
0.64850706,0.73394552
0.35036111,0.45620979
0.58964216,0.81808801
0.49094382,0.68199245
0.3251673,0.41631726
0.40370725,0.91723181
0.50608283,0.91926248
0.37696706,0.29294765
0.56783295,0.91677823
0.4781121,0.91062119
0.31641401,0.64615595
0.69201676,0.47401752
0.29760726,0.70901687
0.45752341,0.57821382
0.44767456,0.55749073
0.22939465,0.72026482
0.23395726,0.80232692
0.57076395,0.53701626
0.56154962,0.38502233
0.4790734,0.41868291
0.39367919,0.74979954
0.3142752,0.58024298
0.51751506,0.44436309
0.36917056,0.95301381
0.37375892,0.95018394
0.60041242,0.56671916
0.41269265,0.59039769
0.34217353,0.54078575
0.32969504,0.59728708
0.45565591,0.74632978
0.30517654,0.52762439
0.6677981,0.40660119
0.43761909,0.64428732
0.57742513,0.75088952
0.39036145,0.39913039
0.39660038,0.48792295
0.45224339,0.53938108
0.38086752,0.70686458
0.34585397,0.72244614
0.34895324,0.74381279
0.35720972,0.46091147
0.41326005,0.5892112
0.53615513,0.42427209
0.37238992,0.71370583
0.30444947,0.76149897
0.71457573,0.34243807
0.39595598,0.55505718
0.37129083,0.69874833
0.3057774,0.63151526
0.31096751,0.78560866
0.44252199,0.59135625
0.397047,0.59046798
0.33414017,0.55366329
0.35588289,0.58001453
0.50345063,0.49625891
0.45447691,0.37002438
0.46651797,0.49857771
0.36371621,0.38445965
0.34328416,0.60659234
0.35134784,0.80963425
0.36901778,0.41629996
0.56954454,0.53037062
0.39131099,0.71275519
0.34130635,0.42251441
0.34510653,0.54140041
0.44251934,0.51904953
0.49335729,0.79224591
0.41645249,0.52131831
0.45875109,0.83582348
0.40019744,0.89032547
0.51670917,0.36885786
0.45450151,0.79335061
0.30358022,0.91713182
0.29609322,0.762479
0.44973935,0.63709965
0.49028588,0.41897898
0.43363245,0.65012282
0.2921637,0.65030645
0.31750458,0.74820899
0.32344048,0.77965874
0.53927854,0.35943633
0.45801121,0.40789448
0.35212819,0.60640015
0.3822546,0.43350181
0.26539135,0.57167475
0.37746548,0.68606923
0.41359259,0.61523916
0.39353257,0.45074104
0.38112382,0.69995676
0.39114116,0.58425628
0.36487508,0.56339848
0.4388921,0.72910843
0.40457906,0.60069889
0.24084737,0.58810091
0.70344387,0.33402071
0.31453292,0.85640046
0.58655703,0.68091366
0.36178463,0.60400987
0.55180158,0.4701228
0.31442803,0.68982904
0.49845576,0.48682021
0.38702033,0.60334148
0.38222629,0.62323841
0.49168,0.61698121
0.51931759,0.2774209
0.37557108,0.91115019
0.3866723,0.96051415
0.32036361,0.32198799
0.56691653,0.88208902
0.29345136,0.84141646
0.5414608,0.31904335
0.4958773,0.50671934
0.49756492,0.37305467
0.36258805,0.67028434
0.35067602,0.60553473
0.47007089,0.54409426
0.36364637,0.68034785
0.56215552,0.5153511
0.57532767,0.94162757
0.46447344,0.95315615
0.26196196,0.93628015
0.44368102,0.84795232
0.3456413,0.64734033
0.36057196,0.7998837
0.45033929,0.26903871
0.33687176,0.94607022
0.60473202,0.92126548
0.24736665,0.54311661
0.6881714,0.64015692
0.27458642,0.74487416
0.4075347,0.55054928
0.31918722,0.87680986
0.34542263,0.71817739
0.72793186,0.2575768
0.40032793,0.59768729
0.53757219,0.43456314
0.3085764,0.84436875
0.27095444,0.77989504
0.38841933,0.86627186
0.43637653,0.44545356
0.69700811,0.41391492
0.37024753,0.37377017
0.47415752,0.5156559
0.33975871,0.56537981
0.32110035,0.56898039
0.50565185,0.49159469
0.25520365,0.71916235
0.46372944,0.52262396
0.3686897,0.50323808
0.42370458,0.7764135
0.34346222,0.74264971
0.38381951,0.3113092
0.35706707,0.83098586
0.55063908,0.44079091
0.30911024,0.73938987
0.69485496,0.42049185
0.26524555,0.78041959
0.7222447,0.36248398
0.40756989,0.52061131
0.44550797,0.78250446
0.40835902,0.90873578
0.38747543,0.78375787
0.29535509,0.75729416
0.43099296,0.83872015
0.54139587,0.90133309
0.3841984,0.824938
0.49524885,0.31556693
0.55256199,0.6354574
0.50626733,0.47611839
0.3731654,0.66348764
0.54367714,0.51305723
0.31487257,0.62097913
0.43587205,0.58931056
0.50601975,0.7928744
0.30655636,0.55084443
0.41928811,0.65741275
0.38066343,0.32437028
0.45407559,0.56602413
0.31292075,0.64350539
0.2576177,0.68771892
0.53201893,0.27358863
0.42756588,0.493646
0.34458854,0.61657045
0.57858689,0.42350952
0.43878448,0.61200615
0.42611989,0.52611962
0.45287033,0.50396681
0.38479992,0.55920396
0.43267544,0.73322238
0.40496367,0.54865368
0.43867454,0.71796664
0.41588616,0.72994444
0.42017017,0.80956927
0.59610687,0.59274376
0.46284954,0.4641948
0.47241621,0.39852599
0.40051999,0.7769657
0.39550343,0.71836927
0.4152405,0.74936751
0.37807779,0.32016512
0.30225985,0.68008108
0.37144411,0.74384812
0.41746613,0.54500268
0.48527009,0.50961935
0.47454325,0.37389032
0.605879,0.35839254
0.36669018,0.47053551
0.38936322,0.60711042
0.42042661,0.68396126
0.34208288,0.70884216
0.42014553,0.7199919
0.59725754,0.31597091
0.28291129,0.8492792
0.43458645,0.65480806
0.39444036,0.61376504
0.4695772,0.61060644
0.5629603,0.48419727
0.61834162,0.42325912
0.47465764,0.32706088
0.42630075,0.44480132
0.41588944,0.79953072
0.38296144,0.76241732
0.36568531,0.55569681
0.39667965,0.81471782
0.26625079,0.92718294
0.37905423,0.50589366
0.51763392,0.53419163
0.3195622,0.85729994
0.44426179,0.25843994
0.3622572,0.73229394
0.49586823,0.59267609
0.30258596,0.44355658
0.42465528,0.39486353
0.41925686,0.54271931
0.44876159,0.57521712
0.26665839,0.78965713
0.34609549,0.76243891
0.42098051,0.45243036
0.42421238,0.42965656
0.31521844,0.65286954
0.38076848,0.69645088
0.48137554,0.38210309
0.49202579,0.51970284
0.52450837,0.35427185
0.50653183,0.39748981
0.31587295,0.83583482
0.53480724,0.3322793
0.29741189,0.89740411
0.2387684,0.88988504
0.37686562,0.50704791
0.32266345,0.4805403
0.66858366,0.39643305
0.39379431,0.49201724
0.43427303,0.5074875
0.33293646,0.52787646
0.40298471,0.43603191
0.39120829,0.64128371
0.47864447,0.6118352
0.37008083,0.71770081
0.37477353,0.79785711
0.52076366,0.50661743
0.50299124,0.3532113
0.43761182,0.54047753
0.32956006,0.6862507
0.50313042,0.40610633
0.62685687,0.47553879
0.34322896,0.85492058
0.46399587,0.33037307
0.33591542,0.8725341
0.21270843,0.7476094
0.54007466,0.56050978
0.69876209,0.23772117
0.30228038,0.61060874
0.56407372,0.59835241
0.25371522,0.72038426
0.56614629,0.4265597
0.42856795,0.5524915
0.38546493,0.47009235
0.40482342,0.85165769
0.28707644,0.83673479
0.47951958,0.84792405
0.30583605,0.50372008
0.38074393,0.82805199
0.47172748,0.46406817
0.34691335,0.65924453
0.36375107,0.599342
0.45997009,0.63451894
0.32891601,0.54117632
0.50266333,0.54318329
0.45154033,0.49236003
0.31566149,0.90435618
0.40719837,0.92264485
0.31186578,0.95482584
0.30992873,0.9763162
0.26775182,0.98352959
0.46555624,0.95732145
0.22359629,0.90599668
0.6125864,0.5280504
0.32282658,0.6406183
0.45458614,0.53667635
0.30452535,0.57532501
0.35375536,0.84783884
0.31460842,0.82465106
0.49983537,0.49409957
0.33819587,0.80846888
0.54916083,0.42356074
0.57605315,0.39689468
0.27163405,0.63837789
0.51253106,0.43591013
0.41415073,0.8759644
0.26179007,0.74007883
0.31471113,0.83809057
0.28429977,0.56416595
0.58744478,0.3495798
0.33599594,0.86727822
0.43322892,0.43911387
0.61139931,0.45504248
0.50798998,0.35233589
0.45191055,0.7466578
0.35462419,0.47697358
0.34060979,0.73678605
0.47102412,0.44248237
0.53595753,0.63114205
0.38488058,0.71369979
0.34986671,0.68803684
0.29317621,0.77778728
0.59435106,0.47958525
0.4295738,0.5490306
0.4064037,0.56757649
0.47714584,0.49416539
0.32619556,0.53750156
0.50337018,0.77983956
0.38463421,0.75654857
0.47147245,0.49451584
0.36336897,0.70750373
0.36674415,0.53406191
0.43034174,0.59011123
0.45609171,0.50540738
0.35166226,0.65266132
0.43066947,0.61698986
0.29116824,0.61759931
0.52386446,0.45621575
0.3969689,0.63762983
0.26884184,0.71629522
0.42642223,0.42505714
0.45630728,0.67030449
0.46134675,0.61985799
0.70246091,0.41162894
0.41959697,0.39577187
0.35848486,0.6808866
0.3920584,0.78970273
0.37485731,0.32600168
0.36134964,0.75068887
0.38444809,0.54817499
0.43038186,0.80357116
0.48087896,0.58450399
0.37181834,0.64696414
0.87775856,0.25047777
0.35750493,0.65651004
0.31376328,0.66929418
0.65748042,0.53537063
0.59276687,0.44407013
0.317078,0.43495675
0.51251474,0.74693214
0.32481699,0.5845678
0.59073988,0.69122807
0.30559031,0.67555458
0.45585008,0.37408852
0.35399941,0.65840721
0.27190799,0.85413361
0.28334898,0.89451129
0.68788295,0.28411612
0.30193744,0.80990946
0.27688852,0.67623212
0.58099722,0.58656453
0.57557785,0.53937455
0.60123027,0.20228346
0.50625755,0.69368404
0.38371541,0.87843864
0.37163968,0.85244321
0.27766724,0.90425127
0.53295117,0.55675912
0.54145151,0.45921611
0.38278022,0.41332772
0.37382624,0.48522415
0.34049958,0.91385579
0.32682012,0.79731041
0.46226225,0.2550976
0.27748145,0.78170036
0.34658697,0.82174198
0.51034712,0.51386982
0.42804346,0.43964637
0.39217393,0.8198291
0.45621876,0.41285758
0.27754956,0.67170329
0.38309503,0.58906193
0.49327036,0.59832011
0.33336229,0.59908274
0.38081632,0.45278852
0.29634741,0.94030213
0.35992298,0.86911605
0.39481051,0.44861739
0.31245532,0.51799573
0.49074561,0.38093584
0.27953755,0.79981134
0.40277414,0.7543961
0.3633819,0.803678
0.47567378,0.49071454
0.37558422,0.58532918
0.45235457,0.65354894
0.31773488,0.61668371
0.40713391,0.55230121
0.44586395,0.63436556
0.32137363,0.62172689
0.5043407,0.94981705
0.46706686,0.92826059
0.29548443,0.79370407
0.28385209,0.85594881
0.23567941,0.86241875
0.55582064,0.33046551
0.37166404,0.71474616
0.38422178,0.72115167
0.50710634,0.39707024
0.59280541,0.36517956
0.30781129,0.51678685
0.34035695,0.70826311
0.74360935,0.44656831
0.73226245,0.52486874
0.77221247,0.52444777
0.23135213,0.54963994
0.44209122,0.72701593
0.3846617,0.8046192
0.27443969,0.5414864
0.36978285,0.63161783
0.35187114,0.54204844
0.38063276,0.66371308
0.36841865,0.46988747
0.43227339,0.71721495
0.37452229,0.68332312
0.49436551,0.50770406
0.36882094,0.50805423
0.55147231,0.65257456
0.28219298,0.44228149
0.48365091,0.57184631
0.41380008,0.59480882
0.39275909,0.45128235
0.44152162,0.7912419
0.34157201,0.52058291
0.71001062,0.65842716
0.55934779,0.60845237
0.35980062,0.44633911
0.350591,0.66401809
0.34912356,0.54617962
0.49200776,0.64067363
0.30308136,0.46514193
0.53719774,0.69475698
0.27727571,0.72220227
0.57825045,0.63697014
0.42724217,0.64878962
0.28925636,0.75960247
0.43581362,0.44985725
0.31364956,0.7891234
0.52261457,0.52061854
0.32756537,0.63974664
0.45065422,0.7727652
0.38180051,0.42575844
0.37018843,0.83320543
0.44849821,0.42635295
0.49072301,0.55932259
0.43104543,0.65562467
0.55808976,0.5324318
0.27807219,0.8158569
0.46347162,0.91971493
0.27003616,0.70695461
0.412102,0.80630627
0.32928254,0.6895884
0.52254761,0.35456055
0.41577295,0.60289728
0.42520509,0.44280918
0.36582701,0.73867173
0.43099327,0.54063949
0.32487974,0.46824692
0.41928454,0.61254481
0.30331392,0.75567723
0.33336997,0.31570987
0.50326155,0.6925543
0.38865345,0.53149021
0.37590017,0.43898529
0.37987938,0.80026254
0.30392165,0.5652623
0.63846561,0.64350652
0.30133365,0.8645502
0.70282987,0.39566505
0.23039948,0.7979449
0.41144855,0.7396554
0.39821136,0.51199061
0.42617051,0.70181749
0.46684933,0.596348
0.29576806,0.92797991
0.23055127,0.94834478
0.41473846,0.755849
0.34745457,0.68472304
0.48072194,0.49020204
0.35443041,0.66232546
0.48724857,0.62319333
0.53744538,0.4987314
0.42226362,0.54888644
0.33473058,0.49076502
0.32822006,0.68628021
0.38844583,0.42570391
0.42915732,0.84715585
0.33408134,0.85303259
0.42478761,0.50750691
0.35834568,0.92046532
0.26409518,0.68339597
0.40287785,0.58621649
0.35279031,0.65805545
0.43332987,0.42849826
0.58574621,0.45550921
0.42172114,0.56507235
0.32209412,0.63888877
0.27805726,0.66318649
0.56757159,0.76108411
0.34592651,0.63118454
0.47782521,0.79486778
0.29529792,0.52280405
0.88607435,0.41612524
0.46336736,0.38479034
0.44195981,0.46919733
0.46043673,0.41635779
0.44700225,0.75498309
0.41634859,0.388328
0.40934174,0.83549826
0.32342522,0.69238215
0.29792972,0.89345651
0.55034731,0.25286457
0.34178276,0.76666185
0.43261531,0.51080248
0.32983195,0.49198984
0.36236545,0.47660291
0.35711387,0.51251923
0.43720865,0.63697033
0.3600812,0.61307893
0.49260175,0.73661627
0.32846316,0.84846547
0.28613143,0.77174807
0.54452423,0.5481979
0.64094927,0.47389035
0.37844575,0.75185438
0.5395355,0.51033595
0.32273747,0.48102037
0.3269225,0.57505919
0.50508922,0.63216161
0.45304658,0.79907352
0.3888005,0.41501838
0.47474405,0.33981445
0.49335018,0.37037604
0.36065526,0.66167472
0.28539256,0.72521919
0.48287759,0.40546779
0.37688139,0.59534128
0.43794505,0.55030379
0.36389915,0.53942897
0.44164907,0.57658459
0.5159208,0.38848154
0.48186038,0.66803975
0.60910886,0.42583764
0.46043336,0.90764517
0.43152437,0.93448738
0.3596431,0.45964211
0.51158015,0.56105512
0.33702242,0.7843517
0.41872287,0.78711707
0.45034119,0.40157986
0.63150648,0.59809232
0.28819289,0.38804782
0.65791228,0.71776223
0.50328805,0.67089585
0.3472596,0.87816069
0.38863427,0.68507104
0.43031886,0.49565329
0.49000245,0.56103698
0.42477403,0.61027424
0.4452659,0.44792799
0.59705068,0.58768923
0.45643669,0.46797608
0.42947254,0.4696474
0.37779474,0.71471182
0.27792566,0.69459476
0.42201492,0.92680521
0.3289604,0.94798678
0.36966828,0.62777722
0.34478976,0.50369006
0.35165118,0.63729011
0.36957396,0.52213281
0.3885605,0.78348634
0.37902399,0.73248144
0.40247503,0.43432013
0.57698623,0.38562607
0.30870395,0.78476976
0.61062448,0.24218312
0.43372372,0.4722466
0.59958848,0.35575969
0.28001576,0.73145859
0.42113587,0.76820854
0.28054227,0.59587021
0.55006574,0.4721516
0.74907895,0.18276464
0.54875744,0.49163079
0.30632493,0.5327488
0.437798,0.42073123
0.41011024,0.73223132
0.4725346,0.60715836
0.39557418,0.58423752
0.44770426,0.47846114
0.55649546,0.64701213
0.57086559,0.45950736
0.29333597,0.73392301
0.30652867,0.7628671
0.31755091,0.7778794
0.45881363,0.64100518
0.32573624,0.49085931
0.52612821,0.68778716
0.37790387,0.39789746
0.49752435,0.78224569
0.30540082,0.47364208
0.37466578,0.73231807
0.35878123,0.8149008
0.38494874,0.82764822
0.40981164,0.62965145
0.31177803,0.60047115
0.32847499,0.57682363
0.61433418,0.68085303
0.2879642,0.55551737
0.3852391,0.56840058
0.47969461,0.58493737
0.35875548,0.57406054
0.37121352,0.77408177
0.35250591,0.74241742
0.43415326,0.45776685
0.39219073,0.67534791
0.42777319,0.66036245
0.43586777,0.60739441
0.49185001,0.443474
0.35429018,0.57072684
0.62639754,0.53020026
0.34185646,0.6966447
0.4880523,0.73004772
0.31327496,0.56024934
0.52319016,0.6761314
0.31938049,0.40257259
0.35755336,0.60880629
0.44655234,0.68995239
0.48835549,0.66783543
0.36119613,0.90228935
0.44003705,0.89452962
0.39698056,0.42739975
0.37529708,0.68535073
0.29935343,0.61244452
0.39044142,0.70078296
0.29387293,0.52658067
0.57212929,0.56163512
0.46321938,0.81737926
0.35773703,0.79912541
0.32766307,0.73357552
0.54029036,0.45021518
0.33130794,0.48429896
0.3961507,0.69823645
0.45210805,0.71796699
0.40903759,0.57521365
0.38605849,0.58503803
0.45971606,0.79416799
0.46422383,0.54513039
0.2618047,0.62621107
0.51525865,0.49230914
0.37398362,0.81270336
0.54382015,0.53320137
0.2700561,0.78363803
0.32143081,0.50560287
0.38032633,0.60343186
0.4652668,0.61873093
0.38459128,0.42863128
0.38019173,0.6536218
0.40111071,0.63460597
0.35893745,0.60455901
0.47008003,0.7020243
0.50887594,0.75318195
0.38265138,0.71750498
0.4166933,0.76653646
0.31062759,0.93395584
0.36200862,0.37695821
0.54388694,0.58307736
0.32942561,0.67347641
0.32085567,0.68451103
0.35889937,0.82176369
0.37801869,0.38042847
0.37797643,0.59758742
0.33032127,0.69168582
0.31757615,0.55088252
0.48026212,0.64468235
0.35860436,0.40913246
0.43176641,0.62479623
0.4385335,0.80456369
0.41339835,0.47368881
0.4974332,0.72228973
0.46007183,0.40442987
0.43296554,0.44930823
0.35546127,0.6318214
0.51899453,0.38973952
0.52721671,0.52905222
0.47519129,0.49252361
0.47607477,0.38702694
0.39381126,0.70661819
0.43719922,0.5598296
0.38724914,0.70742194
0.55501546,0.40495979
0.27341236,0.66117547
0.44564561,0.51984151
0.36959353,0.64703339
0.43336478,0.71073239
0.4162577,0.5039183
0.41492241,0.65675127
0.39211119,0.61934385
0.46904992,0.60703147
0.41043276,0.63547082
0.40341763,0.55600452
0.30794884,0.57418983
0.31324357,0.54097353
0.35957001,0.77334102
0.51552935,0.40645109
0.45401012,0.57254968
0.33237308,0.7080424
0.49688568,0.45268955
0.30470212,0.63957033
0.42208934,0.79294935
0.33953597,0.73266348
0.49798763,0.38327701
0.34505671,0.87429067
0.36252896,0.77662313
0.37279918,0.78345361
0.61422674,0.54328099
0.35353949,0.68149886
0.58621151,0.35374502
0.23352861,0.74467377
0.76017708,0.23868828
0.30423139,0.93673143
0.4413864,0.77381273
0.45739893,0.62057635
0.3269857,0.63308815
0.40694953,0.37350628
0.27945206,0.80311976
0.30384984,0.88213357
0.3590873,0.77003038
0.56734672,0.59138459
0.42625054,0.49195833
0.36419497,0.56556869
0.31372204,0.39930472
0.5254706,0.87252759
0.34840347,0.89572525
0.3603514,0.73871956
0.51379061,0.71136669
0.38455095,0.53340119
0.5399942,0.64639044
0.45268098,0.7348747
0.43914476,0.65565714
0.39853109,0.68367602
0.45331087,0.51160921
0.44376752,0.79267768
0.3936516,0.41117548
0.3026914,0.63805574
0.6219303,0.52151892
0.54407853,0.51156341
0.29977552,0.62805153
0.58327446,0.46931025
0.29191866,0.64229095
0.4154398,0.77719444
0.5152107,0.61352625
0.41990286,0.75974647
0.32058189,0.74620777
0.38264947,0.49131525
0.36054249,0.73441004
0.40075579,0.79818416
0.32582578,0.62738597
0.41887943,0.68416565
0.34734353,0.56597151
0.39175073,0.76983784
0.38291489,0.42240458
0.36644386,0.52643458
0.41270481,0.5374091
0.32983393,0.66246254
0.2485178,0.82352927
0.80082272,0.29844144
0.41986855,0.42048149
0.4526048,0.41327167
0.54263555,0.71027168
0.36687545,0.77380292
0.41651237,0.46357154
0.38826322,0.76559456
0.4714638,0.3723478
0.55030955,0.53849287
0.55608973,0.5157666
0.2965249,0.64196644
0.59643287,0.58041224
0.34137919,0.62942392
0.2957949,0.79668187
0.52920815,0.43873363
0.51830144,0.4028662
0.40083324,0.57552515
0.49100605,0.49492019
0.30481775,0.84512791
0.47080286,0.61441982
0.30468045,0.76487587
0.52649368,0.44949489
0.44715488,0.4825549
0.34387777,0.61190591
0.46972926,0.92755634
0.32430407,0.8478389
0.49173318,0.55005462
0.37299887,0.57691007
0.62761111,0.6505323
0.54837456,0.30286225
0.67077537,0.39816246
0.35044717,0.50934794
0.43339321,0.65189888
0.3684752,0.63464913
0.37826642,0.69131136
0.40210706,0.55223224
0.36234461,0.58299675
0.39529365,0.52505413
0.46592882,0.39312119
0.33806241,0.88607668
0.37774525,0.83084895
0.335298,0.77983756
0.35550025,0.54091213
0.3618976,0.42861926
0.45202234,0.72668618
0.28735209,0.77264442
0.41571978,0.34584579
0.38881533,0.73444403
0.41846005,0.32313237
0.44279229,0.61811371
0.38001609,0.41556433
0.51248325,0.49608165
0.5885974,0.45882312
0.52845343,0.33872099
0.42707045,0.7782271
0.39680255,0.53580422
0.36429133,0.64463004
0.56575785,0.5641753
0.49379803,0.84138937
0.46553022,0.46460028
0.4613429,0.53644438
0.36946385,0.51556959
0.54719625,0.64973959
0.4846847,0.71844963
0.43317229,0.87849968
0.48121335,0.90022469
0.3306288,0.53819418
0.46247188,0.57873958
0.45724057,0.40480578
0.35094241,0.67280936
0.42291938,0.43417371
0.32102848,0.643059
0.44556468,0.65574624
0.59011678,0.46376142
0.45776121,0.36497899
0.51648041,0.68188668
0.43337212,0.64879618
