lambda,theta
0.41572807,0.6944649
0.40188457,0.64141543
0.32857227,0.65418462
0.23160595,0.51972561
0.37666817,0.89724964
0.3282989,0.92190533
0.28936626,0.58079262
0.33436092,0.67370723
0.34020938,0.31007913
0.41566428,0.74734233
0.27584532,0.4749335
0.491861,0.84569104
0.35363919,0.75257864
0.29318531,0.45003187
0.40075608,0.73493887
0.30078853,0.64169861
0.31802675,0.77596193
0.24117683,0.95439862
0.42861732,0.81818239
0.27376369,0.45292643
0.33511863,0.73321141
0.3995153,0.74176608
0.31640989,0.84713567
0.36054875,0.4803107
0.34431761,0.68469244
0.35182329,0.68825928
0.34789808,0.68350218
0.33319933,0.70386203
0.36830554,0.82474873
0.30688694,0.49664954
0.36249381,0.63848703
0.32089899,0.75243401
0.34797195,0.90660268
0.306235,0.79555092
0.32104819,0.73749732
0.50950788,0.66950643
0.3842993,0.36367536
0.48191637,0.45694445
0.4736873,0.43999353
0.35283977,0.42398262
0.40392219,0.61815108
0.26130625,0.6977194
0.39281631,0.80906387
0.37348408,0.71521353
0.33574696,0.41833935
0.31884705,0.68713348
0.31848044,0.84496027
0.44927092,0.89511091
0.39060663,0.87759104
0.34538673,0.79407129
0.3467114,0.70816929
0.35061952,0.46367949
0.31951212,0.74458381
0.32988847,0.4337574
0.33512695,0.85267575
0.25859708,0.69855548
0.4556405,0.57152206
0.43042439,0.49150809
0.5287845,0.31655816
0.463637,0.35097301
0.39064889,0.81110878
0.2837572,0.7905382
0.37857287,0.70412841
0.35122435,0.87832398
0.29467123,0.91643923
0.30220511,0.93756407
0.31649898,0.75474992
0.32737285,0.57330035
0.28169808,0.92323702
0.3847081,0.85360626
0.34365208,0.46560556
0.40448738,0.56556966
0.30124817,0.67156102
0.32442338,0.6002788
0.26293755,0.748083
0.35108672,0.46606593
0.30852013,0.46606589
0.34736878,0.43297046
0.34832743,0.70060994
0.24300873,0.82854532
0.39363093,0.59327235
0.33057171,0.7443853
0.339792,0.67028595
0.28515114,0.53660871
0.28831806,0.8026179
0.30140575,0.88722853
0.29986608,0.87612104
0.28502399,0.53618786
0.40130024,0.62549651
0.29653164,0.4876093
0.38247778,0.59504223
0.42374568,0.49466215
0.33665868,0.78766053
0.3585595,0.65031212
0.34732948,0.63310101
0.29665395,0.59457707
0.27574776,0.86935915
0.25338137,0.72375674
0.32112446,0.71809865
0.31986864,0.74389738
0.2411106,0.62530114
0.48502701,0.55942884
0.4550148,0.50972569
0.3031748,0.61280971
0.3173089,0.73988688
0.3250802,0.72115211
0.36918288,0.56505622
0.43919571,0.43914023
0.42452455,0.52011101
0.32426618,0.44908032
0.32470625,0.90479567
0.30803246,0.90059909
0.30178131,0.9111231
0.34523156,0.43230407
0.33615509,0.7554084
0.31868016,0.52658657
0.34792462,0.58861028
0.40814776,0.53743956
0.31311221,0.64125902
0.30129646,0.6403347
0.35274182,0.67341434
0.44877147,0.73114839
0.27246129,0.85388614
0.29491039,0.76182311
0.32335843,0.60038723
0.40416474,0.53314013
0.28597378,0.53809778
0.34752565,0.63713409
0.35995302,0.49436746
0.39045616,0.52823139
0.29568933,0.65420564
0.37378544,0.53720031
0.22741221,0.73918591
0.43706558,0.52670179
0.26385305,0.64009949
0.23066711,0.77681932
0.31929574,0.66694661
0.3252721,0.66041829
0.32790339,0.60304955
0.32144544,0.6155732
0.32173093,0.74275767
0.33111082,0.58994673
0.29655573,0.64064704
0.2932482,0.67591263
0.3254122,0.39322664
0.33082619,0.70779204
0.29748025,0.59784395
0.29016702,0.56585502
0.50339053,0.48678682
0.29721659,0.90626147
0.34593666,0.64145698
0.31493394,0.7988258
0.41946326,0.64625402
0.46894825,0.33768401
0.31189682,0.77088622
0.38180514,0.95369411
0.36990985,0.94676302
0.24701009,0.75648303
0.27514246,0.63702806
0.37227848,0.69455685
0.33931521,0.47958833
0.33584541,0.7884279
0.32018994,0.45423913
0.26003902,0.6883816
0.20175677,0.55228266
0.20023117,0.64958557
0.26616423,0.73723145
0.330186,0.55367644
0.30074459,0.5931325
0.36583715,0.47011464
0.35615267,0.81768123
0.33663583,0.73547043
0.3041034,0.79568867
0.29016613,0.72280804
0.26674639,0.51526054
0.44500909,0.82203483
0.30644017,0.81516112
0.30006801,0.76721286
0.33507478,0.57524104
0.41040595,0.8183062
0.35519625,0.7338129
0.3202592,0.74252294
0.39397016,0.80232858
0.36265267,0.57915046
0.53856666,0.45498205
0.41909348,0.38448374
0.34493033,0.68901216
0.33521109,0.5057806
0.19346996,0.70953196
0.31168326,0.72228242
0.32589313,0.78021637
0.2814384,0.72521232
0.29579012,0.68628513
0.26140018,0.78767425
0.32999434,0.52655304
0.38099461,0.61349231
0.36473139,0.61484711
0.21898983,0.8654301
0.37129476,0.3546923
0.38556722,0.37101579
0.50263562,0.40511659
0.34842784,0.88916175
0.31871042,0.87840328
0.27352574,0.90797324
0.3238294,0.88132304
0.33237402,0.66360222
0.30625886,0.66648777
0.34135396,0.64487221
0.29932043,0.67849413
0.40076818,0.76864817
0.39004637,0.36980569
0.51227171,0.69935993
0.29801217,0.45612349
0.35516027,0.46458162
0.26413967,0.96231929
0.30632031,0.91616874
0.27427488,0.32722585
0.3991484,0.89780947
0.36177057,0.85234818
0.33372345,0.77622629
0.33738759,0.75832077
0.35276577,0.47659508
0.37789264,0.91289394
0.370478,0.90718817
0.30587424,0.78391506
0.35878378,0.75839501
0.2626407,0.67600561
0.37184572,0.84077574
0.28393729,0.4033315
0.34567092,0.64138733
0.32487054,0.63459749
0.4519557,0.47128779
0.29849917,0.7263341
0.38615068,0.35507965
0.2440368,0.71770427
0.65222366,0.40121393
0.49405144,0.42716461
0.53867743,0.38144528
0.28933756,0.85036796
0.26583908,0.87511497
0.448011,0.58951503
0.25010236,0.60481608
0.31915965,0.5091155
0.28210248,0.94978749
0.21515634,0.89290279
0.47663325,0.44901586
0.44482457,0.45144991
0.45809587,0.52819002
0.42566939,0.58810119
0.31281482,0.45667503
0.49489551,0.76824377
0.43474945,0.47150824
0.35788533,0.40656759
0.32826976,0.61865918
0.29563583,0.68086444
0.33137521,0.86529862
0.33574154,0.84792092
0.33248217,0.54754101
0.38275605,0.61650475
0.25944793,0.59035866
0.26630286,0.61217043
0.30258547,0.43921214
0.36484313,0.87132871
0.23619177,0.95112526
0.3490422,0.6631587
0.35898482,0.58381872
0.27526316,0.83436785
0.30583448,0.66360336
0.32747097,0.65694366
0.28042919,0.80329345
0.33777521,0.70504976
0.42301118,0.7148156
0.36372043,0.60831727
0.40427784,0.63850661
0.42248481,0.67257087
0.4475773,0.71667529
0.32252197,0.61299695
0.40460977,0.59295444
0.38228851,0.84703047
0.40894542,0.33468863
0.45006158,0.84563204
0.47776377,0.88440936
0.45047584,0.82755145
0.42606094,0.43161236
0.32845776,0.81440942
0.28356907,0.88492667
0.37322852,0.62289321
0.34868865,0.53845277
0.38322591,0.75684572
0.29589602,0.57733358
0.34256692,0.77158578
0.40164416,0.48524324
0.29844122,0.69819739
0.33801728,0.53515523
0.30069129,0.52994223
0.29533702,0.53726929
0.44083027,0.75242522
0.26799774,0.65902702
0.39941681,0.79506358
0.30233575,0.43474383
0.30339737,0.63985549
0.4159741,0.5987028
0.45210738,0.64547452
0.3465639,0.69986183
0.36394899,0.76595021
0.48737479,0.70916018
0.23220507,0.65001812
0.43418783,0.56829858
0.28516346,0.85697197
0.27396374,0.59998482
0.35333764,0.67113631
0.27723549,0.95313446
0.34112774,0.87707264
0.35329372,0.72409237
0.29900708,0.53008405
0.34930564,0.58958459
0.31934951,0.84027401
0.35005803,0.44919575
0.33177816,0.55532128
0.42685168,0.49468659
0.33515307,0.42725272
0.31797182,0.64453553
0.44161796,0.39150747
0.26433219,0.80608546
0.25017474,0.5545324
0.31727949,0.79158149
0.32435476,0.85850497
0.32336603,0.81963468
0.41202626,0.3591141
0.41687218,0.70804106
0.25445957,0.83040218
0.28353293,0.70818939
0.32033155,0.83687778
0.31575189,0.63632685
0.34615517,0.46761305
0.37333019,0.80225984
0.34222012,0.61553223
0.43215591,0.60951358
0.29354672,0.58694037
0.42082857,0.51194794
0.2831405,0.76706505
0.49856184,0.40754297
0.28258769,0.78251637
0.37384835,0.50150222
0.26194511,0.75739079
0.45953347,0.57026832
0.27016469,0.59352226
0.32681339,0.76364353
0.24398939,0.86784005
0.25479548,0.80371647
0.39894318,0.65056492
0.31908516,0.76019026
0.27598684,0.58403364
0.35891901,0.65146826
0.28572747,0.81699338
0.37200176,0.62637767
0.27831561,0.69874387
0.35312354,0.61241223
0.31498601,0.53077851
0.34735572,0.63100402
0.31416718,0.7164869
0.37193868,0.40015708
0.37134725,0.98292057
0.34467501,0.91753725
0.31459009,0.93511255
0.28585057,0.88137014
0.29665898,0.3400038
0.41141441,0.92125873
0.1940489,0.7889046
0.34308806,0.8325031
0.31039728,0.58067454
0.39595896,0.50122496
0.39641094,0.46987051
0.27791377,0.89063105
0.2996984,0.66952343
0.37740015,0.70425603
0.46992336,0.25543381
0.52354645,0.59481075
0.2517408,0.83361768
0.43512815,0.89461542
0.26840623,0.88608387
0.43098175,0.55361783
0.28818149,0.61072374
0.25332248,0.41994766
0.31856589,0.81976744
0.30676243,0.53330683
0.31259091,0.78335043
0.26744273,0.66631862
0.20955248,0.64439781
0.47796116,0.75393728
0.28036727,0.56714672
0.29675788,0.86844763
0.2361907,0.77772698
0.40611476,0.77381247
0.35531222,0.78489367
0.33205094,0.83143113
0.3597046,0.79535138
0.35464493,0.47197216
0.29959222,0.67906637
0.52808362,0.60509739
0.22575227,0.50354628
0.49552776,0.73420969
0.21371618,0.5808088
0.56518244,0.4333848
0.22401951,0.66562716
0.59181535,0.66190919
0.25416103,0.84318799
0.3811084,0.50727697
0.33583221,0.72925772
0.41760273,0.5201817
0.26547186,0.72785887
0.28248104,0.74997162
0.24958376,0.80794911
0.39165696,0.55719779
0.40756141,0.51577864
0.37918526,0.64046548
0.28992355,0.69060225
0.34115679,0.59573582
0.34644175,0.64647617
0.3583212,0.53033513
0.30327669,0.63005227
0.34609785,0.6950323
0.35782574,0.50879024
0.23845055,0.6773756
0.29588055,0.77882857
0.24471341,0.79456113
0.2745252,0.74802935
0.33315476,0.64543507
0.294895,0.54692421
0.28370402,0.5903304
0.42370622,0.74625933
0.22475474,0.47075486
0.21017097,0.58721673
0.30714012,0.6749781
0.28990374,0.41286917
0.2751426,0.502866
0.3266132,0.32426847
0.30609187,0.77965886
0.35478551,0.74793034
0.32840654,0.79042719
0.49488801,0.58223429
0.42062579,0.55336306
0.30566969,0.85615567
0.40262788,0.43379256
0.30137765,0.63000234
0.35382757,0.45054089
0.26101658,0.97321363
0.28231928,0.90572528
0.32229783,0.88935907
0.3815431,0.7097026
0.27169674,0.62563818
0.44071788,0.48511929
0.3680061,0.56270346
0.33279833,0.50897073
0.5767644,0.51622548
0.41566553,0.54083793
0.41478283,0.58405253
0.2993754,0.61010064
0.30913763,0.42807999
0.28077796,0.73875503
0.31045333,0.62410814
0.37060131,0.72672098
0.28892006,0.61599958
0.32087941,0.65850548
0.34835721,0.71037485
0.30298862,0.87237825
0.48010959,0.29423116
0.47188666,0.31421024
0.31035052,0.83583537
0.34920494,0.74168081
0.31916286,0.79343267
0.37290073,0.86336901
0.27396778,0.63887164
0.37191846,0.82722176
0.41536187,0.86022221
0.50956013,0.68222874
0.28060729,0.49663029
0.42298427,0.89050331
0.27645067,0.42328285
0.3734214,0.86666926
0.26757016,0.72680562
0.45979383,0.58258684
0.3297825,0.56502076
0.24717585,0.72090123
0.24117136,0.73353675
0.45546455,0.58824885
0.35974095,0.6535076
0.24795044,0.76298428
0.38686562,0.54608869
0.3466515,0.58285045
0.34403433,0.75959595
0.40421255,0.69226005
0.25613069,0.69132219
0.35576557,0.58552503
0.24750528,0.6933579
0.40060596,0.54058673
0.3718168,0.84813313
0.30404886,0.94121493
0.40757844,0.49241273
0.33876732,0.55002936
0.39679116,0.74886904
0.39608651,0.76437599
0.26631434,0.85429575
0.31133697,0.73695137
0.23966637,0.73605712
0.37819667,0.82628456
0.40129834,0.71169585
0.26200053,0.68031289
0.34618496,0.8964757
0.31209055,0.85616816
0.45073146,0.42807426
0.38111654,0.55630809
0.35596213,0.54742051
0.41496419,0.62559314
0.3514442,0.49568903
0.35773562,0.57437802
0.51939878,0.21684028
0.46427092,0.48709045
0.23081444,0.77706942
0.33956713,0.72099661
0.31244856,0.52549846
0.33736876,0.58093973
0.37935089,0.64941277
0.28174188,0.60630544
0.2582012,0.63851887
0.34103709,0.60248752
0.35936323,0.77597235
0.39689083,0.7559022
0.28913398,0.43303297
0.35649859,0.71720216
0.26139101,0.69733345
0.48197432,0.53693084
0.3504883,0.41798828
0.58633345,0.36304578
0.42546653,0.44170039
0.33487876,0.49367123
0.31844555,0.94530161
0.33914192,0.61794571
0.29831731,0.69941617
0.25810689,0.78318242
0.32079701,0.668032
0.29401271,0.75364357
0.34221332,0.40992899
0.39914199,0.38092825
0.27424979,0.85128746
0.31323303,0.58766124
0.34730019,0.61933157
0.38408467,0.65066389
0.34827492,0.66987767
0.26597823,0.64771509
0.27608044,0.76368577
0.33480361,0.49633394
0.30553213,0.52206334
0.3001932,0.69355253
0.38169982,0.81198531
0.44643889,0.83613867
0.45388217,0.76998882
0.27280851,0.68318864
0.43651633,0.54225879
0.35715342,0.37556845
0.24629836,0.94038294
0.32860187,0.68353947
0.33914737,0.78426953
0.32327104,0.54017262
0.3905481,0.63128236
0.38599488,0.59214423
0.32875601,0.51595748
0.40666513,0.54270355
0.29731531,0.69381961
0.34398463,0.68294105
0.32496326,0.75650145
0.35470292,0.66463964
0.42367764,0.70994759
0.39372446,0.6479316
0.32579437,0.47852816
0.33423585,0.65992744
0.26636627,0.65249376
0.45603524,0.56425447
0.33100287,0.377768
0.36821854,0.72663105
0.37715881,0.63753522
0.38171307,0.59451406
0.37322417,0.53529085
0.33419365,0.63977719
0.4108642,0.50735989
0.3786276,0.85854026
0.3586325,0.55380806
0.45972731,0.65627622
0.401777,0.56634032
0.24691294,0.855875
0.28394744,0.59513526
0.30405343,0.80090491
0.25388413,0.81716625
0.26269079,0.51619365
0.40359884,0.87351784
0.2446366,0.78592401
0.42292791,0.53709972
0.32567244,0.79898524
0.31314056,0.6458727
0.41981462,0.63194726
0.40086079,0.58135672
0.45515265,0.65106837
0.29845501,0.51247378
0.35942435,0.66406389
0.30794283,0.85177514
0.25871949,0.71789337
0.3760626,0.65828945
0.25902451,0.7662541
0.32666387,0.69841682
0.23799732,0.79595288
0.19784152,0.77886021
0.48339522,0.64871307
0.49463552,0.57417218
0.32903807,0.4411842
0.41076629,0.8138078
0.31335058,0.69081019
0.33456043,0.68818129
0.31520964,0.64265361
0.44255231,0.6087281
0.34004916,0.43249287
0.40558177,0.69437294
0.32551125,0.55303752
0.31920003,0.69139188
0.39238131,0.76863416
0.27791378,0.5678987
0.30304921,0.77521818
0.36044727,0.5168898
0.38972843,0.4629229
0.34262407,0.53078505
0.32492219,0.64317643
0.32209031,0.64426507
0.36998831,0.55256226
0.39666579,0.52783304
0.3620807,0.82595707
0.31137672,0.8429308
0.32740759,0.83155095
0.36309818,0.48070934
0.34354316,0.58975046
0.34511822,0.70494828
0.2488897,0.79926682
0.23692622,0.57924041
0.42332904,0.7111307
0.2035101,0.82153274
0.22444088,0.88153911
0.27967007,0.91619904
0.34021453,0.53832882
0.40805092,0.7078889
0.28429647,0.63281336
0.42336829,0.70680752
0.29016427,0.9049801
0.364888,0.42663882
0.32716352,0.70990973
0.33023738,0.66703819
0.34717914,0.578316
0.30896202,0.78431102
0.32763309,0.78016881
0.33381373,0.69208921
0.33646782,0.68972873
0.29521175,0.57191868
0.25219566,0.55711519
0.38492678,0.60565105
0.32026465,0.51470504
0.33706157,0.76599335
0.28985516,0.62889013
0.29781256,0.7369565
0.34708707,0.72195094
0.34287232,0.66347248
0.31944111,0.56170386
0.46863422,0.54311483
0.28201314,0.85929946
0.44805481,0.63437136
0.28301877,0.47706049
0.34348254,0.76706738
0.27949191,0.88174419
0.36482161,0.60108512
0.30575976,0.73612241
0.34089085,0.64207512
0.38070961,0.51081414
0.33345085,0.77692804
0.27378319,0.84789415
0.28284601,0.76145619
0.37656924,0.82524585
0.35945073,0.75178313
0.36626404,0.53645907
0.40372421,0.85946111
0.32152713,0.68440228
0.42579579,0.52954626
0.4930194,0.41870957
0.31894152,0.71611389
0.31390806,0.70251555
0.31265366,0.74271262
0.37705048,0.54986021
0.38773065,0.53659795
0.3714348,0.51568596
0.44064045,0.51925901
0.35247774,0.70896101
0.33863556,0.45148096
0.4633683,0.64679227
0.36301743,0.60414123
0.54067868,0.50144013
0.24660897,0.76994832
0.26399036,0.91751231
0.42401671,0.37942686
0.33638215,0.77959314
0.34765635,0.57380092
0.2802455,0.64902645
0.39862982,0.56972164
0.24211023,0.84526891
0.27771033,0.88377039
0.33164795,0.48594989
0.30836643,0.59115637
0.30628106,0.66041091
0.55957854,0.36244403
0.27592583,0.79952011
0.38767955,0.68414015
0.2272722,0.70456703
0.18195083,0.72250045
0.39121282,0.53252414
0.32199163,0.54442423
0.41243607,0.51546187
0.35951091,0.64660022
0.34524696,0.69300528
0.34401679,0.69424055
0.37645704,0.6903824
0.37504468,0.6492471
0.35802043,0.68767919
0.3360441,0.61597895
0.3386464,0.70955679
0.34224086,0.57728688
0.3642832,0.59764913
0.33038192,0.69697943
0.36435921,0.74496671
0.52396359,0.7220116
0.52484585,0.77298086
0.26611523,0.55478859
0.32522357,0.64509465
0.31294241,0.51567861
0.22707965,0.81860615
0.43498929,0.47214286
0.40833447,0.57128555
0.37155469,0.91021936
0.35850818,0.8882389
0.27164937,0.64720638
0.33472363,0.58697999
0.24822189,0.80291984
0.3548761,0.64118348
0.42832845,0.59123895
0.38901081,0.46124386
0.29321708,0.79485982
0.48652976,0.34025865
0.26995402,0.8175064
0.36414233,0.86833366
0.27464236,0.63301439
0.3046716,0.67159249
0.39842063,0.78553537
0.31537487,0.60119595
0.47379439,0.50712829
0.33101509,0.75900244
0.31364065,0.75551364
0.27756897,0.5472822
0.33327,0.78701032
0.30695538,0.74870353
0.28244328,0.86977729
0.30042302,0.70921026
0.29335014,0.55817217
0.29621493,0.91245943
0.52443138,0.30319655
0.45579744,0.78393942
0.28774097,0.62233791
0.44034428,0.65991782
0.45179488,0.72517849
0.39389055,0.67632559
0.34011527,0.59358177
0.35827309,0.37385377
0.34589328,0.86375614
0.26980711,0.66497257
0.43554497,0.76068061
0.41918517,0.40247102
0.3085262,0.83714628
0.36322477,0.77608527
0.41788628,0.91185934
0.46142648,0.8696087
0.40659066,0.64389562
0.3743851,0.66931179
0.25144824,0.83686687
0.24120371,0.86156208
0.36872802,0.63993507
0.41476019,0.64341055
0.38220184,0.81687436
0.33989515,0.56715642
0.37491005,0.58619473
0.33956609,0.79824517
0.38326174,0.80965807
0.31206528,0.61830859
0.39545375,0.42266167
0.26068594,0.66735857
0.36179448,0.64409637
0.40970992,0.55001481
0.46845632,0.36643084
0.36280522,0.64442347
0.39433349,0.51180809
0.38963944,0.5834328
0.37194613,0.72983792
0.37725612,0.77765519
0.46092307,0.39850062
0.39634626,0.51493253
0.28178487,0.74331814
0.33237767,0.60432949
0.37884066,0.79574596
0.41815702,0.39469065
0.33009405,0.82863776
0.2869109,0.65122168
0.43627701,0.79849415
0.31925677,0.4974978
0.29190151,0.96428316
0.28320069,0.44279819
0.32077009,0.77143322
0.38646672,0.47870795
0.34535536,0.57648283
0.33742983,0.55287369
0.3199678,0.7855354
0.34514484,0.60020707
0.39311178,0.61670425
0.3055237,0.6661914
0.25820855,0.90234279
0.60543253,0.54311242
0.52138443,0.46323391
0.46600571,0.52148491
0.25179057,0.74194256
0.30185166,0.93815001
0.37952498,0.54288459
0.41691153,0.71498592
0.4875192,0.5201503
0.33843052,0.65230838
0.25962326,0.83620186
0.46853959,0.54475586
0.4502134,0.38107103
0.42623983,0.77254754
0.3143006,0.73919508
0.32005133,0.55868911
0.3150999,0.81982188
0.37230978,0.60503063
0.37269357,0.34848756
0.47297482,0.61761355
0.17912008,0.79172995
0.5962748,0.41935078
0.26862156,0.46862837
0.53795878,0.75776833
0.37365161,0.39044318
0.40434566,0.41375667
0.48457576,0.59451071
0.41425215,0.30884497
0.28830616,0.84539642
0.40288774,0.38502487
0.302584,0.91837569
0.31356186,0.5080278
0.3600583,0.62452834
0.39399151,0.60235949
0.34959993,0.75228
0.29834725,0.56212255
0.25491591,0.8987483
0.25889743,0.69473252
0.31633172,0.56938484
0.32619363,0.66040536
0.34759281,0.86483903
0.39468481,0.85738534
0.2659491,0.74770737
0.3675144,0.47924819
0.33973882,0.64523387
0.3081548,0.81129357
0.33275975,0.91803399
0.30153508,0.59247967
0.35768236,0.80144019
0.41379607,0.43566752
0.38934663,0.41049501
0.32033814,0.82224752
0.31138467,0.63696099
0.51209715,0.49830407
0.50200807,0.41489401
0.54423933,0.45446269
0.30148319,0.77626585
0.3933423,0.68245455
0.36256299,0.54903227
0.36703344,0.66166033
0.37257937,0.5403396
0.43780819,0.48638612
0.32556195,0.82431906
0.34598218,0.91873899
0.29742859,0.49702814
0.35426296,0.88572708
0.23364032,0.47232571
0.34870361,0.60097654
0.28808518,0.53185782
0.28336502,0.60165205
0.32357714,0.44528701
0.27596605,0.78963553
0.28628006,0.61684871
0.32668435,0.65959764
0.36456627,0.77333664
0.39522374,0.62631078
0.26254581,0.70505157
0.22790586,0.75012841
0.35049056,0.75131266
0.28750713,0.78801855
0.29901091,0.58490282
0.32582605,0.72750558
0.34575648,0.52106805
0.29446975,0.62499426
0.38845279,0.5917169
0.28148612,0.63665794
0.28483305,0.38071808
0.44996695,0.93278204
0.22916099,0.480143
0.41153201,0.87514379
0.27626915,0.58754026
0.37111578,0.75500207
0.39644863,0.25890262
0.45803937,0.72031218
0.3236607,0.83673225
0.31655467,0.58477151
0.40111965,0.59283297
0.36678514,0.48147724
0.32055702,0.64050764
0.41860245,0.57418005
0.35942264,0.65056643
0.30723875,0.95091058
0.41036558,0.87086989
0.34943122,0.43121031
0.3779052,0.88277735
0.35219372,0.62177245
0.34830889,0.64849971
0.33601973,0.52771739
0.32682671,0.60907491
0.32661157,0.45890945
0.29337254,0.86979755
0.29287667,0.49452037
0.42307963,0.84320794
0.27881518,0.69626009
0.32756061,0.76499545
0.27834374,0.68999175
0.25935885,0.68087506
0.34501109,0.76344376
0.31176221,0.46702927
0.34318131,0.81031862
0.41571225,0.8825664
0.43632286,0.90330834
0.38863899,0.91465925
0.4160953,0.94763383
0.34046812,0.82772108
0.38220954,0.56798124
0.41610436,0.63577444
0.32716499,0.65222559
0.31369542,0.73157195
0.22442396,0.50851693
0.25752328,0.85627862
0.25002671,0.88265712
0.24083088,0.81451458
0.24182036,0.6139156
0.43462808,0.59158506
0.36412811,0.64183617
0.32481427,0.94689825
0.3231151,0.93470125
0.25505916,0.4408164
0.3478971,0.8398818
0.45060395,0.30595818
0.45870637,0.53954134
0.24410697,0.59545851
0.29176031,0.67216512
0.27340638,0.76759412
0.23835007,0.80756559
0.33426327,0.5815953
0.42170425,0.53067701
0.35370574,0.61503062
0.3047065,0.80727753
0.28535124,0.75112411
0.24822609,0.72678649
0.33224875,0.70767036
0.31710497,0.74751826
0.3908833,0.52067294
0.31915662,0.70722899
0.32782627,0.39495947
0.33116298,0.87447167
0.31694263,0.82634187
0.43857144,0.68195752
0.25441673,0.73717049
0.29539053,0.77741102
0.34976059,0.36206802
0.36724791,0.49860903
0.39697425,0.56481413
0.37750516,0.63627883
0.28066717,0.52937807
0.37030622,0.59218674
0.31039415,0.76267479
0.36999466,0.81660767
0.31160587,0.63631245
0.34987969,0.76224986
0.32861413,0.67851002
0.2771435,0.64541645
0.20538336,0.7241904
0.39650854,0.63954524
0.40952352,0.71306075
0.48046107,0.65415996
0.46222276,0.23199722
0.27759815,0.86947408
0.28481581,0.55223326
0.25850585,0.59543043
0.43969892,0.77387804
0.32270259,0.47545122
0.30117295,0.55405713
0.44059355,0.72270423
0.25899215,0.70543895
0.28360351,0.73309368
0.39032476,0.74404983
0.24103362,0.69117153
0.23842445,0.7793863
0.21540204,0.79439442
0.31799975,0.85174372
0.37957123,0.37242075
0.37425225,0.78965687
0.30393211,0.68207425
0.4201704,0.64091206
0.39570868,0.54080681
0.38629873,0.53646862
0.33406666,0.53577099
0.50276864,0.53385192
0.38386719,0.95841368
0.33233441,0.94364731
0.30695634,0.52530964
0.3123866,0.771686
0.3613553,0.43687313
0.33637233,0.58474297
0.3616662,0.5960972
0.2651,0.65491082
0.41019187,0.37056966
0.41363757,0.5562257
0.35729552,0.7382041
0.43308445,0.40984389
0.46213997,0.66284547
0.27979022,0.62774889
0.32271081,0.61349277
0.34821162,0.71665679
0.40441497,0.5905907
0.33299432,0.59612617
0.31604158,0.7750279
0.31881665,0.67577048
0.25874207,0.87115046
0.40847639,0.41401864
0.25220889,0.87708342
0.41030805,0.46852009
0.30178898,0.82055698
0.44898935,0.79557406
0.26274939,0.64827886
0.31099179,0.69678972
0.32332819,0.86036362
0.32182145,0.8293959
0.33862157,0.94400178
0.24021832,0.79447022
0.59914563,0.63328029
0.27106151,0.66215817
0.5733562,0.48787384
0.30005386,0.80189419
0.40239627,0.81542429
0.38952157,0.82179241
0.44526021,0.67849289
0.32514687,0.53848746
0.2514097,0.78251146
0.36803708,0.71933036
0.29509694,0.68548653
0.38623056,0.67451031
0.26982365,0.52218134
0.33529953,0.72638762
0.38716353,0.76615606
0.37039931,0.82211316
0.25128171,0.62723895
0.4534352,0.5186066
0.39266003,0.4421449
0.44593506,0.4822516
0.4102251,0.48415184
0.32770878,0.58309494
0.26438765,0.89602117
0.37708843,0.3935936
0.49390542,0.61168829
0.21164468,0.83491309
0.30865569,0.83406485
0.35609532,0.84797537
0.36845006,0.51556966
0.29582934,0.58375279
0.40078693,0.70130129
0.28936946,0.49513368
0.40041483,0.58639558
0.29909471,0.82753192
0.38374933,0.64947387
0.32149028,0.66645479
0.41191209,0.46512175
0.37837302,0.56083341
0.43031195,0.66600109
0.27717153,0.63195195
0.34698014,0.58139961
0.2983269,0.58581632
0.33808332,0.65988728
0.26747192,0.89409805
0.36973647,0.41270531
0.38193689,0.52192892
0.36538185,0.54547004
0.29428822,0.70168931
0.33987508,0.54177867
0.33344477,0.50353184
0.3281346,0.64205664
0.3369857,0.61227092
0.3034175,0.49839073
0.29797762,0.49409479
0.37262589,0.66677953
0.30871666,0.85230699
0.35743751,0.75774058
0.39230578,0.48634708
0.31741767,0.63119609
0.27887082,0.64006391
0.29806073,0.64537869
0.34635738,0.47833604
0.32519019,0.46554386
0.38731443,0.60948941
0.29994341,0.65468771
0.28648149,0.85093621
0.31274716,0.64131699
0.60672939,0.48698432
0.47158959,0.61700662
0.48044885,0.4155894
0.55750714,0.35137961
0.30384156,0.68374204
0.30175834,0.60225046
0.36637184,0.53163487
0.40177276,0.45113433
0.25126382,0.74716416
0.41136452,0.63301116
0.39273546,0.44127307
0.25012211,0.78014259
0.24334805,0.91291944
0.28620532,0.67150805
0.33327873,0.73472675
0.38581303,0.77064975
0.2898585,0.81970101
0.25706126,0.76392147
0.29900587,0.70300254
0.46383627,0.61364189
0.26156283,0.69965027
0.33646401,0.61342731
0.34640467,0.70009947
0.31032324,0.84197866
0.38926186,0.44676354
0.32572726,0.80901772
0.30202114,0.78038994
0.29444704,0.3951374
0.26922066,0.96062371
0.27259601,0.81775728
0.27133563,0.84845684
0.32874958,0.76090473
0.38062206,0.90117648
0.41969895,0.69285577
0.30001094,0.52526496
0.30335983,0.70221908
0.52145425,0.57286143
0.54407747,0.26882881
0.48013281,0.69392163
0.31711526,0.82438384
0.31027467,0.93444969
0.29564509,0.94586589
0.29517932,0.83084918
