lambda,theta
0.25575638,0.57440913
0.38830523,0.46148452
0.20395907,0.66605284
0.3394406,0.57874987
0.24587465,0.89962461
0.28022065,0.87716053
0.19663707,0.73905283
0.23561203,0.70721888
0.25857044,0.63230967
0.34809571,0.6114677
0.25143202,0.74702485
0.23631796,0.78287859
0.34447993,0.86955053
0.36621758,0.85071644
0.22237288,0.48933519
0.36287013,0.71905214
0.21853003,0.52703345
0.34330249,0.86999228
0.20430653,0.75399752
0.30765389,0.71935421
0.23354797,0.68303697
0.30238815,0.59459047
0.20578906,0.82871429
0.25008168,0.81178575
0.24004276,0.5725644
0.2323855,0.59935338
0.29011838,0.74328666
0.20978718,0.76744322
0.2557075,0.74164332
0.30023686,0.60592255
0.26531413,0.68876865
0.27078507,0.61632843
0.27578423,0.79917227
0.27547325,0.75060178
0.31558664,0.6887205
0.27860869,0.78167549
0.25870435,0.73718812
0.21738612,0.80619789
0.34127103,0.85462101
0.19774544,0.57668937
0.38720822,0.63564653
0.39875496,0.41445464
0.29726299,0.7681319
0.28230655,0.81727881
0.27336,0.87291636
0.23436216,0.8079684
0.34372352,0.76711836
0.23213946,0.80479282
0.39939327,0.71891116
0.24210328,0.79383657
0.24949759,0.82235074
0.27004085,0.71516788
0.28027044,0.90577025
0.22116719,0.75406512
0.3104019,0.51496434
0.3179211,0.53036421
0.24473966,0.72719801
0.22449686,0.63773722
0.36656329,0.55785181
0.40663326,0.50227912
0.3689754,0.61458698
0.2258852,0.71339543
0.40059132,0.87295387
0.41240034,0.87112094
0.29018672,0.47230944
0.36121098,0.75800006
0.27914992,0.49914417
0.31094703,0.86161267
0.26999069,0.796664
0.31970519,0.76813589
0.23317818,0.75353727
0.27398995,0.79782253
0.21933693,0.46707305
0.29807443,0.84784981
0.22377652,0.60596757
0.23011386,0.69347204
0.38355904,0.90902399
0.41223224,0.85128817
0.38839524,0.77925727
0.22862414,0.72746193
0.27913187,0.65047546
0.26574383,0.50070436
0.32128191,0.56968499
0.34851933,0.36894929
0.27313253,0.76150579
0.26599328,0.81389489
0.28476081,0.38672477
0.21677973,0.95123107
0.30416567,0.59255939
0.21748474,0.80577636
0.23463567,0.91756078
0.22573329,0.85211626
0.21356584,0.83994035
0.25370609,0.49621694
0.22852167,0.97162545
0.31180977,0.30771669
0.20539175,0.90775293
0.38076826,0.70186853
0.30373614,0.64953003
0.31441269,0.52401962
0.2257648,0.7900384
0.29838915,0.53868519
0.27621492,0.71871163
0.35211732,0.71906114
0.34486416,0.72643058
0.22907072,0.68943875
0.30831391,0.67093113
0.2831486,0.69035386
0.35197239,0.54408198
0.25681729,0.55375685
0.27210438,0.66540331
0.21638147,0.77289097
0.32543374,0.59228054
0.37397014,0.55888403
0.26857333,0.70202216
0.28615803,0.78448157
0.25746597,0.91727006
0.25726163,0.80255291
0.31239966,0.68155972
0.37568787,0.38686969
0.31028965,0.72323422
0.26796848,0.60356656
0.28454233,0.90486599
0.34702096,0.81587017
0.21780689,0.74303228
0.36799832,0.56799274
0.35121516,0.5633347
0.20169347,0.79307272
0.27538345,0.39617529
0.22983912,0.84757044
0.29233006,0.46288909
0.28859849,0.85498799
0.23103114,0.5261598
0.22093795,0.51364007
0.3675824,0.70810151
0.2415272,0.78379247
0.2866128,0.70233381
0.30951881,0.65877475
0.29237759,0.60530244
0.31842327,0.67878249
0.31536521,0.67405028
0.25237655,0.61058209
0.28235665,0.74131482
0.24826793,0.56343228
0.28529173,0.74079479
0.21957424,0.96773138
0.20790136,0.89515016
0.23812809,0.9669483
0.23585585,0.96507308
0.20830751,0.93036176
0.2016473,0.7494421
0.35870656,0.56794664
0.2577437,0.69821336
0.26427774,0.74539823
0.27332941,0.70042702
0.3306201,0.71810813
0.18383328,0.69918454
0.37211378,0.86189716
0.3670235,0.73317987
0.26665434,0.51548282
0.23877362,0.89210213
0.21506512,0.76539624
0.29469362,0.86883987
0.24645465,0.94825269
0.28224728,0.78448672
0.24214434,0.90149128
0.25137809,0.81395323
0.28939432,0.78103378
0.24270626,0.68148763
0.27795767,0.83291969
0.26295345,0.74907557
0.37756939,0.40560793
0.21302984,0.85881362
0.22250046,0.85004761
0.20769903,0.62151499
0.36902183,0.69247045
0.19892357,0.60005119
0.37911248,0.76026753
0.34576591,0.75452899
0.32336813,0.53226646
0.26027408,0.53777464
0.33673673,0.53755468
0.30917667,0.62558252
0.3528658,0.72675698
0.2288733,0.72513073
0.30643697,0.94592142
0.25310467,0.71376397
0.21847837,0.72054754
0.31245295,0.67973276
0.2715143,0.66485903
0.27680539,0.76563408
0.38763431,0.56629391
0.43645985,0.38729701
0.23392613,0.71037008
0.34846578,0.62830279
0.29389131,0.58310706
0.24150228,0.90650027
0.25006798,0.92189741
0.30186034,0.56258727
0.32035578,0.59436386
0.26136777,0.650851
0.22040043,0.79893788
0.2039567,0.78677251
0.32268893,0.73957912
0.3268463,0.67758454
0.22679296,0.99188756
0.27238967,0.98604434
0.26939134,0.46124287
0.26964247,0.98439017
0.28047087,0.99300553
0.26207273,0.8701153
0.25436975,0.57420126
0.2799716,0.53667191
0.26631537,0.70237713
0.26873402,0.53694949
0.20010709,0.74529977
0.21626309,0.7271158
0.23869174,0.63811164
0.27328749,0.73234544
0.2604047,0.66213403
0.25294825,0.57684958
0.25300002,0.50734256
0.22903174,0.68419468
0.26116581,0.55726246
0.23790401,0.67078819
0.23636653,0.73726394
0.29860365,0.53529071
0.3373984,0.74800677
0.29005972,0.72041065
0.31094299,0.84466486
0.34955921,0.8004471
0.28756484,0.68692871
0.33677814,0.56054397
0.32916678,0.61216547
0.23996132,0.61285735
0.38927547,0.61228656
0.32039068,0.62256652
0.29839212,0.73818514
0.23840462,0.54381813
0.27591748,0.76601621
0.29622432,0.64793436
0.2013261,0.72701785
0.34400045,0.63594176
0.37706122,0.67842588
0.33703484,0.31342374
0.30309471,0.60434683
0.27705518,0.94358459
0.25763764,0.48819695
0.26621713,0.90913244
0.26393004,0.9578656
0.23433897,0.76879709
0.35502877,0.5422542
0.27803582,0.61962391
0.35699923,0.54760513
0.34031083,0.50567605
0.32292963,0.56896533
0.31261674,0.62084371
0.33866197,0.50912275
0.23620038,0.57908181
0.34254055,0.63431676
0.2263377,0.74487957
0.31569849,0.69027222
0.36870813,0.85999004
0.25490751,0.94258601
0.22724708,0.87341202
0.24961224,0.87928817
0.33797513,0.61750757
0.26218954,0.75500624
0.31149251,0.71749509
0.31396461,0.65935548
0.29096346,0.45451897
0.2348387,0.89799146
0.26924854,0.63646739
0.21916323,0.66825917
0.28340038,0.72284862
0.2462077,0.90145839
0.3644498,0.58843744
0.23230098,0.71259484
0.30528678,0.71045481
0.27761123,0.49648154
0.27564227,0.7884485
0.27470261,0.76449787
0.30695498,0.84309093
0.21786169,0.83532276
0.30519185,0.50479076
0.30076886,0.78648554
0.35259377,0.61988529
0.28037815,0.5445522
0.26312147,0.75152754
0.33725902,0.85911962
0.20432185,0.66184178
0.28235575,0.66158492
0.27262095,0.67727162
0.24334275,0.60022114
0.30596518,0.79172982
0.21983098,0.66566463
0.2976249,0.76348354
0.22626701,0.83077149
0.33855151,0.51625248
0.32170268,0.67294214
0.22461649,0.8664872
0.31896187,0.38179763
0.27509036,0.50179979
0.24511802,0.85327261
0.28660399,0.6618079
0.27118119,0.70330435
0.27265314,0.52261247
0.27842611,0.55818433
0.21426808,0.80721977
0.37224366,0.56504479
0.30472535,0.68888905
0.26802364,0.70538961
0.22433735,0.59701679
0.28928969,0.83168638
0.26541702,0.68766172
0.4217525,0.87809087
0.33702013,0.67218009
0.29712791,0.62122783
0.28462255,0.94812145
0.21080093,0.55130679
0.32014319,0.73777345
0.2342875,0.68708389
0.24858587,0.625848
0.3557562,0.95120639
0.26196512,0.94641244
0.24623849,0.93341255
0.2389183,0.80925754
0.33002469,0.63503435
0.28263349,0.69047976
0.26793262,0.73675699
0.30229124,0.81086945
0.24602459,0.8683035
0.31670284,0.45834015
0.17585968,0.84753205
0.25668194,0.72786265
0.26553221,0.83243476
0.2966283,0.89211899
0.25030683,0.88650815
0.29566663,0.37094648
0.31421806,0.51220982
0.25449454,0.58413915
0.33111558,0.72209825
0.3181453,0.55949345
0.25402989,0.61458772
0.20641193,0.74804925
0.18054186,0.65651513
0.24184729,0.71701977
0.25342878,0.6617138
0.24565252,0.41444773
0.26686952,0.66779919
0.25021634,0.4847142
0.2171793,0.85577044
0.19745677,0.80834308
0.22096287,0.57069413
0.30388175,0.62847547
0.23517803,0.57547858
0.32992483,0.83121657
0.25388743,0.59566164
0.26948886,0.84971795
0.28874215,0.71208113
0.27850105,0.75065004
0.2180787,0.60827695
0.34758106,0.71982649
0.25062931,0.76349011
0.29333459,0.64748398
0.26348089,0.80610319
0.31653051,0.69110529
0.24386978,0.63294974
0.30399284,0.81710511
0.29473907,0.54487939
0.24599995,0.72037989
0.33506217,0.62144916
0.20151965,0.8650653
0.31809553,0.40696942
0.37815776,0.76974606
0.22404018,0.67894053
0.21442696,0.80676054
0.3132416,0.6945999
0.21943684,0.56625587
0.32226023,0.67121793
0.23833186,0.83771504
0.2514522,0.66184129
0.31547852,0.70449664
0.28338722,0.79007303
0.25228498,0.90803998
0.26743559,0.66808583
0.3088469,0.70578592
0.24936507,0.7500194
0.25529485,0.8837344
0.26405359,0.77213569
0.29825123,0.40358387
0.23548076,0.80088042
0.22102173,0.88819233
0.27261702,0.58721246
0.31406049,0.76863121
0.24479921,0.72081223
0.27758536,0.81731774
0.22379595,0.78189027
0.21866274,0.51045862
0.24375609,0.76257342
0.33653257,0.83000355
0.21560671,0.61685684
0.31335415,0.91503014
0.2969572,0.68807202
0.24059197,0.84313288
0.2248665,0.68141064
0.26457825,0.81860146
0.28569054,0.93392027
0.29406632,0.65678835
0.29972635,0.73522328
0.26701407,0.70321886
0.22638254,0.88025746
0.34580487,0.46468994
0.23044893,0.61515698
0.3379768,0.78773577
0.25596539,0.71156958
0.28324492,0.61127191
0.29632215,0.7721352
0.2740896,0.7104537
0.33613601,0.56377628
0.2794147,0.85152166
0.28572977,0.97687005
0.24074078,0.46991882
0.28464843,0.74543709
0.26302248,0.62993653
0.34298845,0.84393155
0.26600644,0.64667441
0.35513353,0.67951474
0.25579214,0.47588384
0.31517487,0.72340526
0.21382388,0.58670845
0.22122438,0.66617866
0.30765334,0.48066101
0.27870065,0.69110545
0.33295201,0.46064083
0.28334978,0.53295056
0.2459662,0.8479284
0.22922952,0.68140289
0.32789126,0.74522675
0.22441551,0.399826
0.29154051,0.80337918
0.24071753,0.68705552
0.18962843,0.70241906
0.23984905,0.79930447
0.25554617,0.56405881
0.44346456,0.53827127
0.30960407,0.77254852
0.26647322,0.89323341
0.1985327,0.94230419
0.30272373,0.51178728
0.21633475,0.70036832
0.23549124,0.71844629
0.20979714,0.80336766
0.34025571,0.65747001
0.29164377,0.74810301
0.28874821,0.75925209
0.24702784,0.75836045
0.28534174,0.58685042
0.23129051,0.86551835
0.22886686,0.91270118
0.2687722,0.55705952
0.26209449,0.77443863
0.28216452,0.69525346
0.21370404,0.85172452
0.34631233,0.74444653
0.37987644,0.73027352
0.22896476,0.56747177
0.37320337,0.70253669
0.26409774,0.43658204
0.30939997,0.62725282
0.19070796,0.7502341
0.40736619,0.5747587
0.39292841,0.40419328
0.25833852,0.77595376
0.25351333,0.75973661
0.26805653,0.66345919
0.27212111,0.56751483
0.32150301,0.74535206
0.32603028,0.71485519
0.28578938,0.54285194
0.30530519,0.68001774
0.31778048,0.73464945
0.25069974,0.61376417
0.30669868,0.71909091
0.32725092,0.55396418
0.23753648,0.90141225
0.19967133,0.92962595
0.29658013,0.89824986
0.23081677,0.69592137
0.32294849,0.74853433
0.24322243,0.66484145
0.34223294,0.80147429
0.36420386,0.81174766
0.23045648,0.48756306
0.23850627,0.56090134
0.26098824,0.83544426
0.24146891,0.82989494
0.28326606,0.50072216
0.24833246,0.86780802
0.27397547,0.50582689
0.23284435,0.63811569
0.37695312,0.75520423
0.30950231,0.52941165
0.35807695,0.56334172
0.23889183,0.79000782
0.3303769,0.53851042
0.24708969,0.71346965
0.31072259,0.79723399
0.22194538,0.66319364
0.32783517,0.69311223
0.30164381,0.65560026
0.27763357,0.78431254
0.27556886,0.58058786
0.27504989,0.68438159
0.24333204,0.67068795
0.20316142,0.85296331
0.23169289,0.63481629
0.25813622,0.70521928
0.27572012,0.72907213
0.26581848,0.74509616
0.24211286,0.81686621
0.31158808,0.53702713
0.29358034,0.77743525
0.2924579,0.68332828
0.35850883,0.70009281
0.22540504,0.71695216
0.29647306,0.8675033
0.27569587,0.6379241
0.23591455,0.9129045
0.25545443,0.78230158
0.27622604,0.62927528
0.33781799,0.5183585
0.30104648,0.62995926
0.29511517,0.77992385
0.23551741,0.75056353
0.37845398,0.3702273
0.41475225,0.5371946
0.22607607,0.89542757
0.22431702,0.8785759
0.35589409,0.50092319
0.38521721,0.53651776
0.20931307,0.55259164
0.31487955,0.70592948
0.30100212,0.38332894
0.29098917,0.39271728
0.26026912,0.8969641
0.2345835,0.90467
0.29572035,0.69838101
0.34584972,0.68784363
0.37967024,0.66994272
0.19238269,0.74279615
0.39818158,0.86384989
0.27940357,0.81538297
0.31093697,0.78845724
0.25401056,0.77033986
0.33425803,0.70970536
0.30054213,0.5607465
0.18141038,0.63848159
0.2325661,0.55838639
0.24184876,0.69164008
0.26008492,0.87028406
0.25076613,0.92451009
0.24483239,0.90492307
0.32971954,0.73398972
0.31761541,0.4714429
0.24524459,0.65168723
0.26036378,0.69819178
0.27491881,0.92552453
0.23567313,0.87815163
0.26365173,0.78757181
0.28258695,0.70141323
0.33426004,0.75452504
0.2798743,0.82382141
0.27794883,0.74747537
0.25804894,0.85436249
0.26320148,0.91784404
0.22457177,0.97072612
0.26671298,0.51986204
0.29196258,0.78080994
0.26697849,0.82265251
0.27865528,0.82659145
0.29865617,0.72835414
0.21762656,0.61899375
0.28772873,0.76032656
0.28304734,0.61584546
0.27147455,0.70507902
0.27353616,0.68083903
0.28395861,0.79505894
0.27374009,0.92653596
0.25614595,0.8718866
0.31490042,0.51434773
0.22244379,0.75980613
0.32699809,0.6347953
0.2252729,0.78445517
0.22450936,0.62337289
0.32492708,0.75252024
0.21211991,0.65611185
0.29674068,0.83171472
0.26592757,0.57152243
0.29086838,0.92826493
0.2809481,0.93186554
0.26810874,0.9455446
0.21305718,0.98268005
0.25832514,0.69602884
0.29274908,0.66664623
0.3747407,0.55769355
0.42634612,0.49762672
0.27414964,0.64135927
0.29466342,0.73192499
0.23886193,0.52761715
0.26546583,0.71678807
0.27646151,0.66847482
0.24197059,0.80521451
0.26684227,0.76506088
0.25734881,0.68364501
0.24371369,0.53758051
0.25413553,0.8006924
0.29006166,0.73878218
0.24744917,0.63619473
0.41213246,0.76871194
0.27406964,0.86633863
0.2625308,0.64487693
0.24288698,0.8639453
0.27622138,0.51888779
0.33212104,0.76244637
0.33384951,0.79354159
0.25111313,0.49602173
0.26590151,0.89846737
0.24828656,0.62479545
0.239295,0.67129651
0.25795279,0.78640749
0.31671955,0.72174619
0.24795772,0.70409092
0.24684612,0.53290779
0.27511627,0.76405131
0.29762423,0.66016654
0.35021063,0.63272569
0.24097303,0.70669998
0.36938676,0.65593105
0.32354509,0.6714939
0.2512921,0.7040309
0.26032879,0.82604273
0.24157044,0.76643771
0.29154987,0.57795693
0.1973839,0.86448433
0.2312291,0.84925123
0.27609761,0.93031843
0.23838539,0.8627374
0.37054625,0.69940421
0.24627414,0.8520015
0.23604782,0.82976262
0.22972756,0.55686506
0.23235749,0.71900152
0.34485968,0.63391438
0.24357213,0.7723889
0.3137223,0.86603435
0.27431657,0.88572232
0.2403048,0.66557159
0.20400988,0.7411294
0.23142476,0.63615317
0.22342407,0.72692659
0.22210476,0.80418352
0.29491335,0.53593711
0.31960642,0.7252144
0.21612264,0.87449743
0.41635802,0.43363945
0.23362452,0.71603256
0.19719568,0.63018926
0.20726065,0.77270295
0.20489389,0.53733022
0.31958183,0.76819808
0.25771805,0.52184832
0.24418576,0.72708998
0.27004994,0.67944983
0.29006071,0.85122347
0.25212186,0.90601559
0.25823863,0.88928275
0.3821114,0.79792835
0.4084197,0.77066041
0.28100103,0.88436922
0.28596028,0.62495317
0.28353212,0.74127378
0.24922154,0.9750698
0.25712689,0.96197672
0.21798313,0.8523289
0.33449285,0.66347333
0.31508613,0.56201833
0.21058116,0.84450001
0.25257723,0.71407492
0.25780068,0.8028303
0.35511568,0.84627624
0.25687008,0.50341649
0.28611588,0.9276623
0.22023376,0.7992152
0.32231045,0.721539
0.3229241,0.71667881
0.32510806,0.6613582
0.26337466,0.63770927
0.23695156,0.76596299
0.26974695,0.62279022
0.28585527,0.70051225
0.26010994,0.76670291
0.25878916,0.47792223
0.30501299,0.59271394
0.18093657,0.74201507
0.35655264,0.76220695
0.2741022,0.70695167
0.41367626,0.58680723
0.21572676,0.90533723
0.20769591,0.9160207
0.25884696,0.78069542
0.23807932,0.51790703
0.24438169,0.74835865
0.24070806,0.97379791
0.23845135,0.91278969
0.25032311,0.48509977
0.23886941,0.86670792
0.20446841,0.9039968
0.27097068,0.77197233
0.25479841,0.51699551
0.26337696,0.84306513
0.24933416,0.85794621
0.2641963,0.81789949
0.29369678,0.70587188
0.32147159,0.7273772
0.28049126,0.43651097
0.30762144,0.81466441
0.27166236,0.62667183
0.29243276,0.87457092
0.24871658,0.87057255
0.2689902,0.50197512
0.22001447,0.73241718
0.34863655,0.62189894
0.22292661,0.71211363
0.26210786,0.58098088
0.22544549,0.83922455
0.30859225,0.47766902
0.34984575,0.60953418
0.31189321,0.62493753
0.31230084,0.59063095
0.27950775,0.74750218
0.24435974,0.55659982
0.25410212,0.4812352
0.26307175,0.74609069
0.25490904,0.59824292
0.24409295,0.74255577
0.23422537,0.80316852
0.29007564,0.67019496
0.28873934,0.67094103
0.29451057,0.71986296
0.31244773,0.54043353
0.29269007,0.80096973
0.26806599,0.75260194
0.29118946,0.76401214
0.25962779,0.75332547
0.23097228,0.61748631
0.26220675,0.49589553
0.25077093,0.69606604
0.26043589,0.73696015
0.25476294,0.38793618
0.29631997,0.87934961
0.22437778,0.67912193
0.23349894,0.88763859
0.33152166,0.44487392
0.26685603,0.85890862
0.33342186,0.66350259
0.23236166,0.60452684
0.30670394,0.63725043
0.26214219,0.81909061
0.23386023,0.68714751
0.24487915,0.70920954
0.26911546,0.75835032
0.24835121,0.71910389
0.26749209,0.64111571
0.24983456,0.6918336
0.20586791,0.84106139
0.21160329,0.74297898
0.33849854,0.62174843
0.27848183,0.58916291
0.22116042,0.85020038
0.22427294,0.83496978
0.23089834,0.70496657
0.27444371,0.42026907
0.27390832,0.594436
0.22456741,0.83655018
0.28504828,0.73867373
0.21436607,0.86469909
0.25736033,0.83516228
0.3076555,0.68070051
0.2890808,0.59240688
0.28205243,0.56841404
0.27088,0.87534316
0.3377541,0.63647169
0.33786729,0.60274879
0.29944775,0.64634681
0.29929717,0.68699244
0.32304791,0.89427657
0.24853307,0.75758132
0.29225898,0.87070616
0.21694221,0.63654819
0.22936407,0.75497237
0.23473811,0.72367205
0.32441316,0.85965917
0.24555489,0.50672967
0.41255431,0.9140484
0.33825105,0.8591234
0.2306472,0.73694462
0.19614813,0.81141661
0.31429615,0.71696627
0.20006624,0.6059415
0.36720581,0.63528017
0.31466482,0.61113018
0.27410284,0.86323153
0.33359122,0.7811382
0.26921981,0.5741955
0.27014514,0.79607194
0.32613899,0.79895465
0.25524941,0.59265728
0.26321864,0.83986769
0.28010951,0.55080304
0.32714383,0.57798963
0.35055111,0.32858654
0.46786323,0.67242494
0.22405387,0.80494844
0.2516539,0.80480961
0.36512468,0.68186783
0.18747196,0.93239563
0.18701503,0.91819213
0.34403878,0.65266853
0.31900078,0.64632667
0.28265588,0.78074216
0.31642851,0.74805753
0.24695494,0.60627605
0.21098583,0.89354178
0.30383852,0.56845244
0.26682632,0.89626001
0.29113845,0.67139332
0.27595139,0.76431819
0.28196656,0.92204985
0.23251745,0.90675077
0.28518221,0.86752193
0.18506173,0.71081219
0.41421647,0.65190438
0.22098187,0.44118624
0.36603979,0.71577743
0.31759361,0.36254912
0.31338763,0.58517255
0.22358069,0.61350176
0.33470412,0.49481514
0.24636969,0.72835843
0.25031432,0.72500622
0.26614365,0.68817185
0.25559741,0.69840623
0.27034019,0.59442392
0.28550152,0.83659427
0.26130522,0.85085551
0.28627976,0.6739355
0.30657872,0.64879916
0.20209873,0.76020364
0.28700936,0.90263844
0.29137232,0.91282053
0.28452573,0.87858151
0.32086134,0.8420388
0.35269325,0.54049653
0.2281788,0.6268794
0.30179637,0.65668124
0.22053006,0.7575283
0.2983741,0.48215682
0.296119,0.44830524
0.31793406,0.5914984
0.29756428,0.71951998
0.27242188,0.6984708
0.30974141,0.61572828
0.24614851,0.83562039
0.21738512,0.68715354
0.27778861,0.79857404
0.27061186,0.9370987
0.21703314,0.4949157
0.20823745,0.6481107
0.27633581,0.82768254
0.24896267,0.87661383
0.27901277,0.56384425
0.31728891,0.67526729
0.28623129,0.61165461
0.27833172,0.84490216
0.2479677,0.66753935
0.23504381,0.71885906
0.25078255,0.89644071
0.25130803,0.90769485
0.29721582,0.63636447
0.21237462,0.81364543
0.36522364,0.33479309
0.22654954,0.74856547
0.22898744,0.69534914
0.24959243,0.60803278
0.24750603,0.74120993
0.30121662,0.86324969
0.1818311,0.80636625
0.32663371,0.95168844
0.30954115,0.90058419
0.32292451,0.80920724
0.18374076,0.7616758
0.21432228,0.90753796
0.2244391,0.70856918
0.38612408,0.7362104
0.23715518,0.67750121
0.20836985,0.84657246
0.21025298,0.82100584
0.32871999,0.74040428
0.22782043,0.93156796
0.23104646,0.93721045
0.2844085,0.7984347
0.27961283,0.49510475
0.23457817,0.79403627
0.21438987,0.45680362
0.27438566,0.75013086
0.20550161,0.77731511
0.29825364,0.70727022
0.23709644,0.88012148
0.22837073,0.94637779
0.21303365,0.55058888
0.24624731,0.94831798
0.29092283,0.72770535
0.3159533,0.67832188
0.31265032,0.87041085
0.22651785,0.67158125
0.28139511,0.73011059
0.24125131,0.63639393
0.25158088,0.69419485
0.25220875,0.69380653
0.22697608,0.88377315
0.28116713,0.85001333
0.30462725,0.59632345
0.20048204,0.95441522
0.29876279,0.51987981
0.26693046,0.82465743
0.28656637,0.91222224
0.31314768,0.46703542
0.27081456,0.85925745
0.30689761,0.63769037
0.32741267,0.70751569
0.42640886,0.33219677
0.391415,0.51593334
0.23778027,0.79054376
0.27395531,0.68050795
0.31026653,0.67087244
0.26624139,0.80038203
0.25853794,0.65842792
0.22028993,0.70327409
0.27044575,0.70010764
0.28854588,0.54775113
0.24329058,0.69680979
0.22391338,0.5276438
0.32271893,0.74446843
0.23644499,0.72492108
0.23004784,0.57577317
0.29666209,0.70124918
0.17948727,0.81388696
0.2655274,0.808491
0.2631342,0.70101783
0.2327947,0.77009636
0.2818209,0.59941749
0.27685197,0.59987881
0.37610096,0.65418606
0.23487616,0.76517925
0.29987392,0.66013593
0.21813055,0.70919193
0.21989904,0.78470948
0.19895045,0.69615309
0.28236128,0.89471926
0.29500271,0.75854286
0.24324012,0.54362222
0.38577867,0.80575545
0.26628251,0.56778739
0.25387655,0.88278066
0.27795617,0.9266491
0.23488591,0.86255807
0.26584879,0.68148509
0.27679745,0.53604512
0.28015031,0.7247685
0.28931028,0.685378
0.4023733,0.67415985
0.39582165,0.7342523
0.20442818,0.57896795
0.37770777,0.70230727
0.32404863,0.45243218
0.23898589,0.85320029
0.23085183,0.90386135
0.27552298,0.64719282
0.35246289,0.70879187
0.26013002,0.60110298
0.2498012,0.9666974
0.24308778,0.63095582
0.2080116,0.82641418
0.33647567,0.75100113
0.26917612,0.48927793
0.2553221,0.86876466
0.32745637,0.74767194
0.36797728,0.51172623
0.37188299,0.69009235
0.29033428,0.62904869
0.26475583,0.59420771
0.27203314,0.83078561
0.2711806,0.8224763
0.35860581,0.49253961
0.23098226,0.65274581
0.28708741,0.79532683
0.28782472,0.68463781
0.26390139,0.68348448
0.28576579,0.58605939
0.3210421,0.72866852
0.28201572,0.73000885
0.32462802,0.6874396
0.26532134,0.77312274
0.28145738,0.90093329
0.22160765,0.71943344
0.38673496,0.42568196
0.20439045,0.87318217
0.31992049,0.69957719
0.23029128,0.82923012
0.23508934,0.76297616
0.29843716,0.64106918
0.24736087,0.56286237
0.34961361,0.60401426
0.34801508,0.63212339
0.22306481,0.8219072
0.26565887,0.79190305
0.31854853,0.81766946
0.28129061,0.45477097
0.28790434,0.9389335
0.19554175,0.58086169
0.35772469,0.78839329
0.28142754,0.55252597
0.2566835,0.95428854
0.23301458,0.94913787
0.25003613,0.5683436
0.30808757,0.78932522
0.19268307,0.87508202
0.2840596,0.80401406
0.29780644,0.8401079
0.244451,0.85435346
0.27055096,0.88471262
0.23798637,0.88687477
0.26170203,0.55618226
0.21818343,0.61468078
0.25447632,0.89315596
0.26489666,0.86214981
0.24154663,0.69305111
0.38575621,0.66331187
0.31778715,0.50034774
0.23861534,0.73651982
0.22941737,0.72726323
0.3219922,0.57289023
0.24853574,0.73330071
0.30038506,0.59243506
0.29031018,0.68517587
0.24974957,0.66519661
0.28386516,0.77463179
0.36825332,0.61198519
0.34255116,0.61050346
0.34280021,0.64216321
0.22866384,0.72913629
0.30940397,0.60148564
0.30071774,0.66628004
0.29216176,0.74214053
0.28758374,0.55110513
0.25788721,0.67849626
0.21783211,0.7085638
0.3714937,0.80306593
0.25361421,0.50875291
0.26343718,0.6648086
0.27249028,0.81816066
0.25703663,0.44579135
0.21383546,0.94695687
0.35339564,0.48194644
0.27014186,0.88206346
0.25348939,0.40571144
0.28341033,0.5883424
0.27319152,0.90087885
0.24542686,0.67981929
0.27633591,0.58832189
0.29151405,0.45772175
0.24973457,0.42671248
0.27955806,0.66589802
0.19971498,0.49481321
0.27299743,0.85673449
0.30293733,0.64786954
0.27886581,0.89330991
0.23289731,0.61256474
0.29550714,0.64613482
0.27497775,0.68950248
0.34921051,0.69156499
0.23840079,0.74668624
0.29649491,0.76255472
0.31622395,0.90102263
0.28846829,0.59836618
0.3236842,0.77118048
0.2031403,0.81498733
0.35596025,0.45257902
0.35222296,0.52504592
0.2131806,0.79631316
0.26247898,0.87548754
0.30711248,0.9730908
0.26279441,0.97353428
0.24169273,0.66604779
0.27465953,0.81672165
0.32345882,0.48681876
0.21651151,0.74229847
0.25259259,0.70952205
0.25466984,0.85190717
0.30942784,0.67391629
0.2099282,0.88912948
0.31408897,0.62393451
0.32704961,0.65227521
0.25152546,0.6317128
0.24869101,0.83316399
0.27968427,0.86277905
0.3174363,0.5972678
0.31496639,0.76417047
0.26795086,0.78964154
0.23144135,0.62237776
0.27739261,0.59249731
0.23169581,0.63503525
0.28902009,0.52122326
0.24334527,0.71729818
0.25628118,0.71094524
0.25057991,0.46243816
0.40922149,0.43822753
0.18222258,0.87915326
0.21589572,0.82560422
0.25755061,0.91308752
0.26988342,0.94030192
0.20595191,0.91449279
0.24201641,0.87150126
0.28843778,0.51714351
0.26484412,0.86401797
0.27480681,0.87294648
0.25694649,0.5771996
0.31544236,0.81545029
0.2415892,0.85054373
0.38611262,0.6569718
0.25197605,0.52903138
0.21675542,0.71220379
0.21878384,0.6404141
0.31754531,0.79268989
0.1904718,0.71085272
0.27805492,0.79994567
0.27436326,0.9912791
0.31335805,0.98673309
0.23645068,0.99455188
0.30912659,0.34967603
0.28250436,0.45046013
0.27713655,0.65124118
0.27370387,0.56691694
0.2409697,0.87807707
0.21351994,0.76475473
0.20711278,0.73317078
0.37015079,0.68747006
0.23925409,0.81025587
0.32943658,0.7442128
0.33609012,0.62035528
0.22667693,0.70888145
0.23248051,0.62968385
0.18040359,0.85037996
0.26955358,0.92200151
0.25458665,0.47364347
0.28454153,0.82257973
